time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.01912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.024161,0.094,0.036,-0.6847,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.043333,0.1871,0.0801,-0.7365,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.051924,0.1871,0.0801,-0.7365,0.0,0.0,0.0,-30.8438,-30.9938,-2.7,,adl
0.062269,0.1871,0.0801,-0.7365,-0.0661,0.1567,0.0125,-30.8438,-30.9938,-2.7,,adl
0.063465,-0.0118,0.0733,0.0159,-0.0661,0.1567,0.0125,-30.8438,-30.9938,-2.7,,adl
0.067016,-0.0118,0.0733,0.0159,-0.0661,0.1567,0.0125,-30.8438,-30.9938,-2.7,,adl
0.082963,-0.048,-0.1144,0.4004,-0.0661,0.1567,0.0125,-30.8438,-30.9938,-2.7,,adl
0.101601,-0.0705,0.0155,0.241,-0.0661,0.1567,0.0125,-30.8438,-30.9938,-2.7,,adl
0.111806,-0.0705,0.0155,0.241,-0.0661,0.1567,0.0125,-30.75,-30.8813,-3.0188,,adl
0.114173,-0.0705,0.0155,0.241,-0.0661,0.1567,0.0125,-30.75,-30.8813,-3.0188,,adl
0.119972,-0.0302,0.0197,-0.0545,-0.0661,0.1567,0.0125,-30.75,-30.8813,-3.0188,,adl
0.123492,-0.0302,0.0197,-0.0545,0.0071,-0.0351,-0.0022,-30.75,-30.8813,-3.0188,,adl
0.139182,0.0416,-0.011,-0.0051,0.0071,-0.0351,-0.0022,-30.75,-30.8813,-3.0188,,adl
0.158916,0.0026,0.0039,0.0079,0.0071,-0.0351,-0.0022,-30.75,-30.8813,-3.0188,,adl
0.162987,0.0026,0.0039,0.0079,0.0071,-0.0351,-0.0022,-30.75,-30.8813,-3.0188,,adl
0.174219,0.0026,0.0039,0.0079,0.0071,-0.0351,-0.0022,-30.4688,-30.7125,-2.6063,,adl
0.180987,0.0208,0.0138,-0.1296,0.0071,-0.0351,-0.0022,-30.4688,-30.7125,-2.6063,,adl
0.186202,0.0208,0.0138,-0.1296,0.0084,0.0004,0.0015,-30.4688,-30.7125,-2.6063,,adl
0.197041,0.0178,0.0534,-0.1104,0.0084,0.0004,0.0015,-30.4688,-30.7125,-2.6063,,adl
0.211591,0.0178,0.0534,-0.1104,0.0084,0.0004,0.0015,-30.4688,-30.7125,-2.6063,,adl
0.216117,0.0149,-0.023,0.0819,0.0084,0.0004,0.0015,-30.4688,-30.7125,-2.6063,,adl
0.234252,0.0149,-0.023,0.0819,0.0084,0.0004,0.0015,-30.8813,-30.3188,-2.4938,,adl
0.237151,-0.0578,-0.0423,0.1354,0.0084,0.0004,0.0015,-30.8813,-30.3188,-2.4938,,adl
0.248242,-0.0578,-0.0423,0.1354,0.0059,-0.0131,-0.001,-30.8813,-30.3188,-2.4938,,adl
0.25948,-0.0295,-0.0048,0.0756,0.0059,-0.0131,-0.001,-30.8813,-30.3188,-2.4938,,adl
0.260606,-0.0295,-0.0048,0.0756,0.0059,-0.0131,-0.001,-30.8813,-30.3188,-2.4938,,adl
0.273863,0.0281,-0.0082,-0.0213,0.0059,-0.0131,-0.001,-30.8813,-30.3188,-2.4938,,adl
0.29296,0.0035,0.0104,-0.0253,0.0059,-0.0131,-0.001,-30.8813,-30.3188,-2.4938,,adl
0.295984,0.0035,0.0104,-0.0253,0.0059,-0.0131,-0.001,-31.1438,-30.7875,-2.7938,,adl
0.305936,0.0035,0.0104,-0.0253,0.0059,-0.0131,-0.001,-31.1438,-30.7875,-2.7938,,adl
0.310624,0.0035,0.0104,-0.0253,-0.0001,0.0052,0.0015,-31.1438,-30.7875,-2.7938,,adl
0.311477,0.0102,0.0222,-0.0444,-0.0001,0.0052,0.0015,-31.1438,-30.7875,-2.7938,,adl
0.330867,0.0187,0.0221,-0.016,-0.0001,0.0052,0.0015,-31.1438,-30.7875,-2.7938,,adl
0.350267,0.012,0.0013,0.0527,-0.0001,0.0052,0.0015,-31.1438,-30.7875,-2.7938,,adl
0.353492,0.012,0.0013,0.0527,-0.0001,0.0052,0.0015,-30.675,-30.4125,-2.6063,,adl
0.355653,0.012,0.0013,0.0527,-0.0001,0.0052,0.0015,-30.675,-30.4125,-2.6063,,adl
0.36945,0.0022,-0.0315,0.0761,-0.0001,0.0052,0.0015,-30.675,-30.4125,-2.6063,,adl
0.373514,0.0022,-0.0315,0.0761,0.001,0.0016,0.0015,-30.675,-30.4125,-2.6063,,adl
0.389386,-0.0131,-0.0082,0.0523,0.001,0.0016,0.0015,-30.675,-30.4125,-2.6063,,adl
0.401871,-0.0131,-0.0082,0.0523,0.001,0.0016,0.0015,-30.675,-30.4125,-2.6063,,adl
0.406987,-0.0275,0.0123,-0.0142,0.001,0.0016,0.0015,-30.675,-30.4125,-2.6063,,adl
0.415204,-0.0275,0.0123,-0.0142,0.001,0.0016,0.0015,-31.2563,-30.6,-2.5875,,adl
0.426467,0.0164,0.0072,-0.0353,0.001,0.0016,0.0015,-31.2563,-30.6,-2.5875,,adl
0.434623,0.0164,0.0072,-0.0353,-0.0038,0.004,0.0003,-31.2563,-30.6,-2.5875,,adl
0.445878,0.0071,-0.0206,0.0079,-0.0038,0.004,0.0003,-31.2563,-30.6,-2.5875,,adl
0.450095,0.0071,-0.0206,0.0079,-0.0038,0.004,0.0003,-31.2563,-30.6,-2.5875,,adl
0.465101,-0.0157,0.0018,0.0484,-0.0038,0.004,0.0003,-31.2563,-30.6,-2.5875,,adl
0.472561,-0.0157,0.0018,0.0484,-0.0038,0.004,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.484992,0.0057,0.0043,0.0436,-0.0038,0.004,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.497282,0.0057,0.0043,0.0436,-0.0038,0.004,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.498001,0.0057,0.0043,0.0436,-0.0001,-0.0045,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.502501,0.007,-0.0028,0.0248,-0.0001,-0.0045,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.522849,-0.0129,-0.0121,0.0299,-0.0001,-0.0045,0.0003,-31.0688,-30.5813,-2.7938,,adl
0.536009,-0.0129,-0.0121,0.0299,-0.0001,-0.0045,0.0003,-30.6563,-30.7875,-2.8125,,adl
0.541034,-0.0136,0.0093,0.0133,-0.0001,-0.0045,0.0003,-30.6563,-30.7875,-2.8125,,adl
0.54489,-0.0136,0.0093,0.0133,-0.0001,-0.0045,0.0003,-30.6563,-30.7875,-2.8125,,adl
0.560088,-0.0136,0.0093,0.0133,-0.0014,0.0029,0.0027,-30.6563,-30.7875,-2.8125,,adl
0.562843,0.0101,-0.01,-0.0106,-0.0014,0.0029,0.0027,-30.6563,-30.7875,-2.8125,,adl
0.579493,-0.0129,-0.0093,0.0252,-0.0014,0.0029,0.0027,-30.6563,-30.7875,-2.8125,,adl
0.592571,-0.0129,-0.0093,0.0252,-0.0014,0.0029,0.0027,-30.8625,-30.6188,-2.3813,,adl
0.595565,-0.0129,-0.0093,0.0252,-0.0014,0.0029,0.0027,-30.8625,-30.6188,-2.3813,,adl
0.598129,-0.009,0.0034,0.0416,-0.0014,0.0029,0.0027,-30.8625,-30.6188,-2.3813,,adl
0.618035,-0.0226,-0.0222,0.0343,-0.0014,0.0029,0.0027,-30.8625,-30.6188,-2.3813,,adl
0.623209,-0.0226,-0.0222,0.0343,-0.0014,0.0029,0.0015,-30.8625,-30.6188,-2.3813,,adl
0.636589,-0.0271,-0.0167,0.0223,-0.0014,0.0029,0.0015,-30.8625,-30.6188,-2.3813,,adl
0.641537,-0.0271,-0.0167,0.0223,-0.0014,0.0029,0.0015,-30.8625,-30.6188,-2.3813,,adl
0.652212,-0.0271,-0.0167,0.0223,-0.0014,0.0029,0.0015,-31.35,-30.6,-2.475,,adl
0.657094,-0.0081,-0.0325,0.0584,-0.0014,0.0029,0.0015,-31.35,-30.6,-2.475,,adl
0.676031,-0.0551,0.0245,0.054,-0.0014,0.0029,0.0015,-31.35,-30.6,-2.475,,adl
0.684421,-0.0551,0.0245,0.054,-0.0001,-0.0155,-0.0047,-31.35,-30.6,-2.475,,adl
0.689744,-0.0551,0.0245,0.054,-0.0001,-0.0155,-0.0047,-31.35,-30.6,-2.475,,adl
0.694133,-0.018,0.0307,0.043,-0.0001,-0.0155,-0.0047,-31.35,-30.6,-2.475,,adl
0.712617,-0.018,0.0307,0.043,-0.0001,-0.0155,-0.0047,-30.7688,-30.7125,-2.6063,,adl
0.714985,-0.0128,0.0062,0.0394,-0.0001,-0.0155,-0.0047,-30.7688,-30.7125,-2.6063,,adl
0.733197,0.0115,-0.0137,0.0071,-0.0001,-0.0155,-0.0047,-30.7688,-30.7125,-2.6063,,adl
0.736006,0.0115,-0.0137,0.0071,-0.0001,-0.0155,-0.0047,-30.7688,-30.7125,-2.6063,,adl
0.745623,0.0115,-0.0137,0.0071,0.0022,-0.0143,-0.0034,-30.7688,-30.7125,-2.6063,,adl
0.751589,-0.0167,-0.0095,-0.0276,0.0022,-0.0143,-0.0034,-30.7688,-30.7125,-2.6063,,adl
0.771157,0.0098,-0.019,0.0018,0.0022,-0.0143,-0.0034,-30.7688,-30.7125,-2.6063,,adl
0.774079,0.0098,-0.019,0.0018,0.0022,-0.0143,-0.0034,-30.675,-30.6,-2.6063,,adl
0.784698,0.0098,-0.019,0.0018,0.0022,-0.0143,-0.0034,-30.675,-30.6,-2.6063,,adl
0.790849,-0.0169,0.0096,0.0258,0.0022,-0.0143,-0.0034,-30.675,-30.6,-2.6063,,adl
0.809089,-0.0169,0.0096,0.0258,-0.0001,0.0052,0.0015,-30.675,-30.6,-2.6063,,adl
0.811559,0.0073,-0.0004,0.0209,-0.0001,0.0052,0.0015,-30.675,-30.6,-2.6063,,adl
0.827997,-0.0306,0.0087,0.0279,-0.0001,0.0052,0.0015,-30.675,-30.6,-2.6063,,adl
0.831576,-0.0306,0.0087,0.0279,-0.0001,0.0052,0.0015,-30.675,-30.6,-2.6063,,adl
0.834799,-0.0306,0.0087,0.0279,-0.0001,0.0052,0.0015,-30.4688,-30.7125,-2.7188,,adl
0.848187,-0.0034,0.0139,0.0373,-0.0001,0.0052,0.0015,-30.4688,-30.7125,-2.7188,,adl
0.867998,-0.0281,-0.0095,0.0489,-0.0001,0.0052,0.0015,-30.4688,-30.7125,-2.7188,,adl
0.87059,-0.0281,-0.0095,0.0489,-0.0014,0.0102,0.0052,-30.4688,-30.7125,-2.7188,,adl
0.879291,-0.0281,-0.0095,0.0489,-0.0014,0.0102,0.0052,-30.4688,-30.7125,-2.7188,,adl
0.886546,0.0084,-0.0258,0.032,-0.0014,0.0102,0.0052,-30.4688,-30.7125,-2.7188,,adl
0.89206,0.0084,-0.0258,0.032,-0.0014,0.0102,0.0052,-30.8625,-30.675,-2.9062,,adl
0.905038,-0.0076,-0.0253,0.039,-0.0014,0.0102,0.0052,-30.8625,-30.675,-2.9062,,adl
0.923351,-0.0113,-0.0108,0.0483,-0.0014,0.0102,0.0052,-30.8625,-30.675,-2.9062,,adl
