time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.024967,-0.1707,0.0502,0.1859,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.038138,-0.1707,0.0502,0.1859,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.043978,-0.3821,-0.0759,0.2314,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.063007,-0.1018,-0.0069,0.2959,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.067754,-0.1018,-0.0069,0.2959,-0.07,0.1763,0.0088,0.0,0.0,0.0,,adl
0.068742,-0.1018,-0.0069,0.2959,-0.07,0.1763,0.0088,-42.2625,-13.125,-1.65,,adl
0.082486,-0.0446,-0.058,0.3119,-0.07,0.1763,0.0088,-42.2625,-13.125,-1.65,,adl
0.085896,-0.0446,-0.058,0.3119,-0.07,0.1763,0.0088,-42.2625,-13.125,-1.65,,adl
0.101156,0.0175,-0.0814,0.2799,-0.07,0.1763,0.0088,-42.2625,-13.125,-1.65,,adl
0.120517,-0.0891,-0.052,0.2055,-0.07,0.1763,0.0088,-42.2625,-13.125,-1.65,,adl
0.128136,-0.0891,-0.052,0.2055,-0.07,0.1763,0.0088,-40.7063,-13.425,-0.7688,,adl
0.128858,-0.0891,-0.052,0.2055,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.134681,-0.0891,-0.052,0.2055,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.139877,-0.1505,-0.0004,0.101,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.158998,-0.061,0.032,-0.1557,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.179681,-0.0288,0.0617,-0.2459,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.182771,-0.0288,0.0617,-0.2459,0.0425,-0.0289,-0.0487,-40.7063,-13.425,-0.7688,,adl
0.189885,-0.0288,0.0617,-0.2459,0.0425,-0.0289,-0.0487,-40.2,-13.125,-2.9625,,adl
0.191349,-0.0288,0.0617,-0.2459,-0.0333,-0.0509,-0.0437,-40.2,-13.125,-2.9625,,adl
0.196514,-0.0971,0.0549,-0.202,-0.0333,-0.0509,-0.0437,-40.2,-13.125,-2.9625,,adl
0.216453,-0.0499,-0.0552,-0.0485,-0.0333,-0.0509,-0.0437,-40.2,-13.125,-2.9625,,adl
0.229299,-0.0499,-0.0552,-0.0485,-0.0333,-0.0509,-0.0437,-40.2,-13.125,-2.9625,,adl
0.234918,-0.059,-0.0341,0.2174,-0.0333,-0.0509,-0.0437,-40.2,-13.125,-2.9625,,adl
0.247896,-0.059,-0.0341,0.2174,-0.0333,-0.0509,-0.0437,-42.0563,-13.35,-1.2563,,adl
0.253188,-0.059,-0.0341,0.2174,0.0351,-0.0571,0.0491,-42.0563,-13.35,-1.2563,,adl
0.254309,0.2486,-0.317,-0.0175,0.0351,-0.0571,0.0491,-42.0563,-13.35,-1.2563,,adl
0.273618,0.2765,-0.1063,-0.1594,0.0351,-0.0571,0.0491,-42.0563,-13.35,-1.2563,,adl
0.2798,0.2765,-0.1063,-0.1594,0.0351,-0.0571,0.0491,-42.0563,-13.35,-1.2563,,adl
0.293006,0.2474,0.0018,-0.2844,0.0351,-0.0571,0.0491,-42.0563,-13.35,-1.2563,,adl
0.30804,0.2474,0.0018,-0.2844,0.0351,-0.0571,0.0491,-42.15,-13.35,-1.35,,adl
0.312015,0.2533,0.0541,-0.2261,0.0351,-0.0571,0.0491,-42.15,-13.35,-1.35,,adl
0.316009,0.2533,0.0541,-0.2261,-0.054,-0.0411,0.0148,-42.15,-13.35,-1.35,,adl
0.325157,0.2533,0.0541,-0.2261,-0.054,-0.0411,0.0148,-42.15,-13.35,-1.35,,adl
0.331278,0.4283,-0.0295,-0.1241,-0.054,-0.0411,0.0148,-42.15,-13.35,-1.35,,adl
0.350569,0.5425,-0.1096,-0.0513,-0.054,-0.0411,0.0148,-42.15,-13.35,-1.35,,adl
0.368178,0.5425,-0.1096,-0.0513,-0.054,-0.0411,0.0148,-41.9625,-13.575,-1.05,,adl
