time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.029235,0.4172,0.0471,-0.5333,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.049387,1.0151,-0.3081,0.3824,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.056847,1.0151,-0.3081,0.3824,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.058245,1.0151,-0.3081,0.3824,0.0,0.0,0.0,-40.35,-2.7938,16.575,,adl
0.066846,1.0151,-0.3081,0.3824,0.1038,0.1606,-0.0572,-40.35,-2.7938,16.575,,adl
0.068048,-0.0528,-0.0954,0.2966,0.1038,0.1606,-0.0572,-40.35,-2.7938,16.575,,adl
0.087494,-0.6683,0.0826,-0.5411,0.1038,0.1606,-0.0572,-40.35,-2.7938,16.575,,adl
0.105378,-0.6683,0.0826,-0.5411,0.1038,0.1606,-0.0572,-40.35,-2.7938,16.575,,adl
0.106929,-0.2751,-0.0232,-0.0816,0.1038,0.1606,-0.0572,-40.35,-2.7938,16.575,,adl
0.118447,-0.2751,-0.0232,-0.0816,0.1038,0.1606,-0.0572,-40.05,-3.0188,16.8938,,adl
0.125404,-0.2471,-0.0753,0.5432,0.1038,0.1606,-0.0572,-40.05,-3.0188,16.8938,,adl
0.12879,-0.2471,-0.0753,0.5432,0.1062,-0.1412,0.0748,-40.05,-3.0188,16.8938,,adl
0.144027,-0.2046,-0.1473,0.4628,0.1062,-0.1412,0.0748,-40.05,-3.0188,16.8938,,adl
0.158517,-0.2046,-0.1473,0.4628,0.1062,-0.1412,0.0748,-40.05,-3.0188,16.8938,,adl
0.162675,-0.0198,-0.1322,-0.0656,0.1062,-0.1412,0.0748,-40.05,-3.0188,16.8938,,adl
0.177964,-0.0198,-0.1322,-0.0656,0.1062,-0.1412,0.0748,-39.9938,-2.0813,17.625,,adl
0.183141,0.2991,-0.0208,-0.4696,0.1062,-0.1412,0.0748,-39.9938,-2.0813,17.625,,adl
0.191399,0.2991,-0.0208,-0.4696,0.3835,-0.2768,0.0748,-39.9938,-2.0813,17.625,,adl
0.20115,0.2991,-0.0208,-0.4696,0.3835,-0.2768,0.0748,-39.9938,-2.0813,17.625,,adl
0.202617,0.5369,0.0835,-0.6262,0.3835,-0.2768,0.0748,-39.9938,-2.0813,17.625,,adl
0.220769,0.6306,0.0986,-1.1741,0.3835,-0.2768,0.0748,-39.9938,-2.0813,17.625,,adl
0.239596,0.6306,0.0986,-1.1741,0.3835,-0.2768,0.0748,-39.6,-2.4,17.8125,,adl
0.242922,0.6028,0.0977,-1.4912,0.3835,-0.2768,0.0748,-39.6,-2.4,17.8125,,adl
0.248284,0.6028,0.0977,-1.4912,0.3835,-0.2768,0.0748,-39.6,-2.4,17.8125,,adl
0.252876,0.6028,0.0977,-1.4912,-0.1247,0.3109,-0.0242,-39.6,-2.4,17.8125,,adl
0.258915,0.7435,-0.0487,-0.5329,-0.1247,0.3109,-0.0242,-39.6,-2.4,17.8125,,adl
0.278548,0.2706,-0.1095,0.2607,-0.1247,0.3109,-0.0242,-39.6,-2.4,17.8125,,adl
0.296568,0.2706,-0.1095,0.2607,-0.1247,0.3109,-0.0242,-39.6,-2.4,17.8125,,adl
0.297502,-0.0556,-0.2289,0.3935,-0.1247,0.3109,-0.0242,-39.6,-2.4,17.8125,,adl
0.298774,-0.0556,-0.2289,0.3935,-0.1247,0.3109,-0.0242,-40.3688,-2.325,17.0063,,adl
0.315686,-0.0556,-0.2289,0.3935,-0.0869,0.2571,-0.0132,-40.3688,-2.325,17.0063,,adl
0.317617,0.052,-0.2414,0.1818,-0.0869,0.2571,-0.0132,-40.3688,-2.325,17.0063,,adl
0.335884,0.0877,-0.1544,0.2357,-0.0869,0.2571,-0.0132,-40.3688,-2.325,17.0063,,adl
0.3445,0.0877,-0.1544,0.2357,-0.0869,0.2571,-0.0132,-40.3688,-2.325,17.0063,,adl
0.354501,0.1204,-0.156,0.4153,-0.0869,0.2571,-0.0132,-40.3688,-2.325,17.0063,,adl
0.358885,0.1204,-0.156,0.4153,-0.0869,0.2571,-0.0132,-40.4625,-2.4,16.3875,,adl
0.373874,0.106,-0.1343,0.4726,-0.0869,0.2571,-0.0132,-40.4625,-2.4,16.3875,,adl
0.378416,0.106,-0.1343,0.4726,0.0133,0.2241,0.0759,-40.4625,-2.4,16.3875,,adl
