time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.018208,0.0,0.0,0.0,0.2557,-0.2115,-0.0314,0.0,0.0,0.0,,adl
0.038251,0.0,0.0,0.0,0.2557,-0.2115,-0.0314,0.0,0.0,0.0,,adl
0.059519,0.0,0.0,0.0,0.2557,-0.2115,-0.0314,-36.72,3.96,-12.36,,adl
0.060158,0.0,0.0,0.0,0.2557,-0.2115,-0.0314,-36.72,3.96,-12.36,,adl
0.075147,0.0,0.0,0.0,0.2557,-0.2115,-0.0314,-36.72,3.96,-12.36,,adl
0.079254,0.0,0.0,0.0,-0.2519,-0.5902,0.0352,-36.72,3.96,-12.36,,adl
0.099741,0.0,0.0,0.0,-0.1582,-0.7979,0.0224,-36.72,3.96,-12.36,,adl
0.120901,0.0,0.0,0.0,-0.1582,-0.7979,0.0224,-33.06,-16.32,-7.26,,adl
0.121476,0.0,0.0,0.0,0.0383,-0.2706,-0.0064,-33.06,-16.32,-7.26,,adl
0.136763,0.0,0.0,0.0,0.0383,-0.2706,-0.0064,-33.06,-16.32,-7.26,,adl
0.137308,-0.0044,0.0144,-0.41,0.0383,-0.2706,-0.0064,-33.06,-16.32,-7.26,,adl
0.14094,-0.0044,0.0144,-0.41,0.1087,0.1822,-0.0229,-33.06,-16.32,-7.26,,adl
0.161191,-0.0044,0.0144,-0.41,0.0554,0.3356,-0.0005,-33.06,-16.32,-7.26,,adl
0.182634,-0.0044,0.0144,-0.41,0.0554,0.3356,-0.0005,-31.5,-25.68,-4.38,,adl
0.183469,-0.0044,0.0144,-0.41,-0.0261,0.2269,0.025,-31.5,-25.68,-4.38,,adl
0.198747,-0.0044,0.0144,-0.41,-0.0261,0.2269,0.025,-31.5,-25.68,-4.38,,adl
0.199387,-0.1249,0.2306,0.685,-0.0261,0.2269,0.025,-31.5,-25.68,-4.38,,adl
0.20258,-0.1249,0.2306,0.685,-0.0352,-0.0107,0.0101,-31.5,-25.68,-4.38,,adl
0.223239,-0.1249,0.2306,0.685,-0.0154,-0.2077,-0.0107,-31.5,-25.68,-4.38,,adl
0.244616,-0.1249,0.2306,0.685,-0.0154,-0.2077,-0.0107,-29.52,-35.04,-1.68,,adl
0.245209,-0.1249,0.2306,0.685,0.0048,-0.2376,-0.0149,-29.52,-35.04,-1.68,,adl
0.260082,-0.1249,0.2306,0.685,0.0048,-0.2376,-0.0149,-29.52,-35.04,-1.68,,adl
0.260722,0.1112,-0.0003,-0.1455,0.0048,-0.2376,-0.0149,-29.52,-35.04,-1.68,,adl
0.264647,0.1112,-0.0003,-0.1455,0.0,-0.0357,-0.0021,-29.52,-35.04,-1.68,,adl
0.284886,0.1112,-0.0003,-0.1455,-0.0091,0.2072,0.0005,-29.52,-35.04,-1.68,,adl
0.30633,0.1112,-0.0003,-0.1455,-0.0091,0.2072,0.0005,-28.92,-34.5,-1.62,,adl
