time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.009195,0.0,0.0,0.0,0.0229,-0.1204,0.0075,0.0,0.0,0.0,,adl
0.027923,0.0,0.0,0.0,0.0229,-0.1204,0.0075,-28.5,-34.5,-2.1,,adl
0.028712,0.0,0.0,0.0,0.0229,-0.1204,0.0075,-28.5,-34.5,-2.1,,adl
0.044172,0.0,0.0,0.0,0.0229,-0.1204,0.0075,-28.5,-34.5,-2.1,,adl
0.047831,0.0,0.0,0.0,0.0229,-0.1204,0.0075,-28.5,-34.5,-2.1,,adl
0.068288,0.0,0.0,0.0,-0.0197,0.0064,0.0032,-28.5,-34.5,-2.1,,adl
0.089216,0.0,0.0,0.0,-0.0197,0.0064,0.0032,-28.92,-34.86,-2.1,,adl
0.089808,0.0,0.0,0.0,-0.0149,-0.008,-0.0101,-28.92,-34.86,-2.1,,adl
0.105486,0.0,0.0,0.0,-0.0149,-0.008,-0.0101,-28.92,-34.86,-2.1,,adl
0.106233,-0.0013,0.0006,0.2205,-0.0149,-0.008,-0.0101,-28.92,-34.86,-2.1,,adl
0.109491,-0.0013,0.0006,0.2205,0.0064,0.0272,-0.0101,-28.92,-34.86,-2.1,,adl
0.129489,-0.0013,0.0006,0.2205,0.0107,0.0186,-0.0016,-28.92,-34.86,-2.1,,adl
0.151003,-0.0013,0.0006,0.2205,0.0107,0.0186,-0.0016,-29.16,-35.1,-2.16,,adl
0.151654,-0.0013,0.0006,0.2205,0.0016,-0.0288,0.0128,-29.16,-35.1,-2.16,,adl
0.167392,-0.0013,0.0006,0.2205,0.0016,-0.0288,0.0128,-29.16,-35.1,-2.16,,adl
0.168017,0.0138,0.005,0.1486,0.0016,-0.0288,0.0128,-29.16,-35.1,-2.16,,adl
0.170742,0.0138,0.005,0.1486,-0.0059,-0.0213,0.017,-29.16,-35.1,-2.16,,adl
0.190874,0.0138,0.005,0.1486,-0.0059,0.017,0.0085,-29.16,-35.1,-2.16,,adl
0.212127,0.0138,0.005,0.1486,-0.0059,0.017,0.0085,-29.28,-35.28,-2.04,,adl
0.212856,0.0138,0.005,0.1486,0.0027,0.0154,-0.0011,-29.28,-35.28,-2.04,,adl
0.228556,0.0138,0.005,0.1486,0.0027,0.0154,-0.0011,-29.28,-35.28,-2.04,,adl
0.229206,0.013,0.0163,0.1534,0.0027,0.0154,-0.0011,-29.28,-35.28,-2.04,,adl
0.232296,0.013,0.0163,0.1534,0.0048,-0.0091,-0.0037,-29.28,-35.28,-2.04,,adl
0.252498,0.013,0.0163,0.1534,0.0016,0.0021,-0.008,-29.28,-35.28,-2.04,,adl
0.274025,0.013,0.0163,0.1534,0.0016,0.0021,-0.008,-29.52,-35.4,-2.04,,adl
0.274668,0.013,0.0163,0.1534,0.0005,0.0176,-0.0101,-29.52,-35.4,-2.04,,adl
0.289962,0.013,0.0163,0.1534,0.0005,0.0176,-0.0101,-29.52,-35.4,-2.04,,adl
0.290563,-0.0644,0.0035,0.1539,0.0005,0.0176,-0.0101,-29.52,-35.4,-2.04,,adl
0.293205,-0.0644,0.0035,0.1539,0.0059,0.017,-0.0069,-29.52,-35.4,-2.04,,adl
0.314497,-0.0644,0.0035,0.1539,0.0043,0.0043,-0.0069,-29.52,-35.4,-2.04,,adl
0.335076,-0.0644,0.0035,0.1539,0.0043,0.0043,-0.0069,-28.98,-35.16,-1.74,,adl
0.335744,-0.0644,0.0035,0.1539,-0.0011,-0.0027,-0.0053,-28.98,-35.16,-1.74,,adl
0.351504,-0.0644,0.0035,0.1539,-0.0011,-0.0027,-0.0053,-28.98,-35.16,-1.74,,adl
0.352182,-0.0126,-0.052,0.1778,-0.0011,-0.0027,-0.0053,-28.98,-35.16,-1.74,,adl
0.355457,-0.0126,-0.052,0.1778,-0.0037,-0.0123,0.0032,-28.98,-35.16,-1.74,,adl
0.376087,-0.0126,-0.052,0.1778,-0.0064,-0.0346,0.0112,-28.98,-35.16,-1.74,,adl
0.39687,-0.0126,-0.052,0.1778,-0.0064,-0.0346,0.0112,-28.44,-34.8,-1.56,,adl
0.397454,-0.0126,-0.052,0.1778,-0.0043,-0.0469,0.0138,-28.44,-34.8,-1.56,,adl
0.413126,-0.0126,-0.052,0.1778,-0.0043,-0.0469,0.0138,-28.44,-34.8,-1.56,,adl
0.41375,0.1684,-0.0648,0.1273,-0.0043,-0.0469,0.0138,-28.44,-34.8,-1.56,,adl
0.41739,0.1684,-0.0648,0.1273,0.0011,-0.0218,0.0128,-28.44,-34.8,-1.56,,adl
0.437622,0.1684,-0.0648,0.1273,0.0112,0.0202,0.0059,-28.44,-34.8,-1.56,,adl
0.458975,0.1684,-0.0648,0.1273,0.0112,0.0202,0.0059,-28.5,-34.62,-1.44,,adl
0.459629,0.1684,-0.0648,0.1273,0.0117,0.0389,-0.0059,-28.5,-34.62,-1.44,,adl
0.474797,0.1684,-0.0648,0.1273,0.0117,0.0389,-0.0059,-28.5,-34.62,-1.44,,adl
0.475409,0.0615,0.0522,0.1465,0.0117,0.0389,-0.0059,-28.5,-34.62,-1.44,,adl
0.478759,0.0615,0.0522,0.1465,-0.0032,0.033,-0.0112,-28.5,-34.62,-1.44,,adl
0.498584,0.0615,0.0522,0.1465,-0.008,0.0133,-0.0085,-28.5,-34.62,-1.44,,adl
0.520736,0.0615,0.0522,0.1465,-0.008,0.0133,-0.0085,-28.2,-34.38,-0.96,,adl
0.521444,0.0615,0.0522,0.1465,0.0027,-0.0069,-0.0059,-28.2,-34.38,-0.96,,adl
0.536618,0.0615,0.0522,0.1465,0.0027,-0.0069,-0.0059,-28.2,-34.38,-0.96,,adl
0.537283,-0.1096,0.0296,0.1466,0.0027,-0.0069,-0.0059,-28.2,-34.38,-0.96,,adl
0.539952,-0.1096,0.0296,0.1466,0.008,-0.0176,-0.0016,-28.2,-34.38,-0.96,,adl
0.560885,-0.1096,0.0296,0.1466,0.0043,-0.0107,0.0032,-28.2,-34.38,-0.96,,adl
0.581618,-0.1096,0.0296,0.1466,0.0043,-0.0107,0.0032,-28.26,-34.38,-1.5,,adl
0.582375,-0.1096,0.0296,0.1466,-0.0053,-0.0149,0.0032,-28.26,-34.38,-1.5,,adl
0.598366,-0.1096,0.0296,0.1466,-0.0053,-0.0149,0.0032,-28.26,-34.38,-1.5,,adl
0.599399,0.0905,-0.0102,0.1752,-0.0053,-0.0149,0.0032,-28.26,-34.38,-1.5,,adl
0.60333,0.0905,-0.0102,0.1752,-0.0032,-0.0234,-0.0011,-28.26,-34.38,-1.5,,adl
0.622037,0.0905,-0.0102,0.1752,0.0043,-0.0043,-0.0037,-28.26,-34.38,-1.5,,adl
0.643971,0.0905,-0.0102,0.1752,0.0043,-0.0043,-0.0037,-28.74,-34.44,-1.32,,adl
0.645053,0.0905,-0.0102,0.1752,-0.0005,0.0181,-0.0027,-28.74,-34.44,-1.32,,adl
0.660486,0.0905,-0.0102,0.1752,-0.0005,0.0181,-0.0027,-28.74,-34.44,-1.32,,adl
0.661623,0.0603,-0.0405,0.1441,-0.0005,0.0181,-0.0027,-28.74,-34.44,-1.32,,adl
0.663882,0.0603,-0.0405,0.1441,-0.0069,0.0138,0.0037,-28.74,-34.44,-1.32,,adl
0.684904,0.0603,-0.0405,0.1441,-0.0043,-0.0027,0.0101,-28.74,-34.44,-1.32,,adl
0.704811,0.0603,-0.0405,0.1441,-0.0043,-0.0027,0.0101,-28.86,-34.56,-1.26,,adl
0.705796,0.0603,-0.0405,0.1441,-0.0011,-0.016,0.0123,-28.86,-34.56,-1.26,,adl
0.721399,0.0603,-0.0405,0.1441,-0.0011,-0.016,0.0123,-28.86,-34.56,-1.26,,adl
0.722545,0.0316,-0.0254,0.2039,-0.0011,-0.016,0.0123,-28.86,-34.56,-1.26,,adl
0.725031,0.0316,-0.0254,0.2039,0.0085,-0.0101,0.0075,-28.86,-34.56,-1.26,,adl
0.745105,0.0316,-0.0254,0.2039,0.0144,0.0043,0.0059,-28.86,-34.56,-1.26,,adl
0.768247,0.0316,-0.0254,0.2039,0.0144,0.0043,0.0059,-28.92,-34.68,-1.26,,adl
0.769207,0.0316,-0.0254,0.2039,0.0053,0.0192,0.0005,-28.92,-34.68,-1.26,,adl
0.783153,0.0316,-0.0254,0.2039,0.0053,0.0192,0.0005,-28.92,-34.68,-1.26,,adl
0.784147,0.0745,0.052,0.1105,0.0053,0.0192,0.0005,-28.92,-34.68,-1.26,,adl
0.787258,0.0745,0.052,0.1105,-0.0027,0.0165,-0.008,-28.92,-34.68,-1.26,,adl
0.807328,0.0745,0.052,0.1105,-0.0027,0.0064,-0.0091,-28.92,-34.68,-1.26,,adl
0.828146,0.0745,0.052,0.1105,-0.0027,0.0064,-0.0091,-28.98,-34.62,-1.68,,adl
0.829155,0.0745,0.052,0.1105,-0.0043,-0.0037,-0.0064,-28.98,-34.62,-1.68,,adl
0.844409,0.0745,0.052,0.1105,-0.0043,-0.0037,-0.0064,-28.98,-34.62,-1.68,,adl
0.845411,-0.1071,-0.0013,0.2039,-0.0043,-0.0037,-0.0064,-28.98,-34.62,-1.68,,adl
0.847986,-0.1071,-0.0013,0.2039,0.0043,-0.0069,-0.0011,-28.98,-34.62,-1.68,,adl
