time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.019467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.019864,0.0,0.0,0.0,0.4123,-0.0352,-0.1976,0.0,0.0,0.0,,adl
0.036178,0.0,0.0,0.0,0.4123,-0.0352,-0.1976,0.0,0.0,0.0,,adl
0.056619,0.0,0.0,0.0,0.4123,-0.0352,-0.1976,0.0,0.0,0.0,,adl
0.06525,0.0,0.0,0.0,0.4123,-0.0352,-0.1976,-9.78,31.14,-20.82,,adl
0.077993,0.0,0.0,0.0,0.31,-0.5981,-1.8536,-9.78,31.14,-20.82,,adl
0.081885,0.0,0.0,0.0,0.31,-0.5981,-1.8536,-9.78,31.14,-20.82,,adl
0.082477,1.9731,2.0096,-0.9568,0.31,-0.5981,-1.8536,-9.78,31.14,-20.82,,adl
0.098423,1.9731,2.0096,-0.9568,0.6631,-0.1087,-2.0149,-9.78,31.14,-20.82,,adl
0.118707,1.9731,2.0096,-0.9568,0.7963,0.644,-1.9936,-9.78,31.14,-20.82,,adl
0.127759,1.9731,2.0096,-0.9568,0.7963,0.644,-1.9936,-1.74,13.86,-30.84,,adl
0.139493,1.9731,2.0096,-0.9568,0.1294,0.3851,-1.8173,-1.74,13.86,-30.84,,adl
0.143325,1.9731,2.0096,-0.9568,0.1294,0.3851,-1.8173,-1.74,13.86,-30.84,,adl
0.143936,2.6156,2.3728,-1.4179,0.1294,0.3851,-1.8173,-1.74,13.86,-30.84,,adl
0.159209,2.6156,2.3728,-1.4179,-0.8304,-1.3172,-1.5867,-1.74,13.86,-30.84,,adl
0.179458,2.6156,2.3728,-1.4179,-1.4663,-2.253,-1.045,-1.74,13.86,-30.84,,adl
0.189461,2.6156,2.3728,-1.4179,-1.4663,-2.253,-1.045,2.34,5.1,-36.12,,adl
0.200622,2.6156,2.3728,-1.4179,-1.599,-2.448,-0.6317,2.34,5.1,-36.12,,adl
0.204748,2.6156,2.3728,-1.4179,-1.599,-2.448,-0.6317,2.34,5.1,-36.12,,adl
0.205366,-3.5415,-8.579,0.3527,-1.599,-2.448,-0.6317,2.34,5.1,-36.12,,adl
0.220643,-3.5415,-8.579,0.3527,-0.9758,-1.4445,-0.4032,2.34,5.1,-36.12,,adl
0.242051,-3.5415,-8.579,0.3527,-0.2067,-0.645,-0.2429,2.34,5.1,-36.12,,adl
0.250796,-3.5415,-8.579,0.3527,-0.2067,-0.645,-0.2429,5.52,-2.22,-42.54,,adl
0.261478,-3.5415,-8.579,0.3527,0.2205,-0.1827,-0.163,5.52,-2.22,-42.54,,adl
0.265795,-3.5415,-8.579,0.3527,0.2205,-0.1827,-0.163,5.52,-2.22,-42.54,,adl
0.266435,2.0491,1.3772,0.2174,0.2205,-0.1827,-0.163,5.52,-2.22,-42.54,,adl
0.282925,2.0491,1.3772,0.2174,0.2434,0.1864,-0.1358,5.52,-2.22,-42.54,,adl
0.302938,2.0491,1.3772,0.2174,0.0298,0.1289,-0.024,5.52,-2.22,-42.54,,adl
0.311726,2.0491,1.3772,0.2174,0.0298,0.1289,-0.024,3.42,0.12,-41.58,,adl
0.32344,2.0491,1.3772,0.2174,-0.0602,-0.1917,0.1135,3.42,0.12,-41.58,,adl
0.327694,2.0491,1.3772,0.2174,-0.0602,-0.1917,0.1135,3.42,0.12,-41.58,,adl
0.328195,-0.5744,-0.9511,0.2011,-0.0602,-0.1917,0.1135,3.42,0.12,-41.58,,adl
0.343971,-0.5744,-0.9511,0.2011,0.0213,-0.2237,0.1161,3.42,0.12,-41.58,,adl
0.364427,-0.5744,-0.9511,0.2011,0.1337,-0.0586,0.0245,3.42,0.12,-41.58,,adl
0.373037,-0.5744,-0.9511,0.2011,0.1337,-0.0586,0.0245,1.8,2.04,-41.76,,adl
0.384751,-0.5744,-0.9511,0.2011,0.138,-0.0298,-0.0298,1.8,2.04,-41.76,,adl
0.389881,-0.5744,-0.9511,0.2011,0.138,-0.0298,-0.0298,1.8,2.04,-41.76,,adl
0.390415,-0.1456,0.6437,-0.1375,0.138,-0.0298,-0.0298,1.8,2.04,-41.76,,adl
0.406078,-0.1456,0.6437,-0.1375,0.0495,-0.1497,-0.0383,1.8,2.04,-41.76,,adl
0.42623,-0.1456,0.6437,-0.1375,-0.057,-0.228,-0.0085,1.8,2.04,-41.76,,adl
0.434976,-0.1456,0.6437,-0.1375,-0.057,-0.228,-0.0085,0.06,4.2,-42.36,,adl
0.447448,-0.1456,0.6437,-0.1375,-0.1065,-0.3079,0.0027,0.06,4.2,-42.36,,adl
0.45102,-0.1456,0.6437,-0.1375,-0.1065,-0.3079,0.0027,0.06,4.2,-42.36,,adl
0.451587,-0.0438,-0.1802,0.3014,-0.1065,-0.3079,0.0027,0.06,4.2,-42.36,,adl
0.466621,-0.0438,-0.1802,0.3014,-0.0905,-0.3622,0.0123,0.06,4.2,-42.36,,adl
0.487646,-0.0438,-0.1802,0.3014,-0.0943,-0.3238,0.0154,0.06,4.2,-42.36,,adl
0.496491,-0.0438,-0.1802,0.3014,-0.0943,-0.3238,0.0154,-0.54,4.5,-42.54,,adl
0.508173,-0.0438,-0.1802,0.3014,-0.114,-0.3633,0.0144,-0.54,4.5,-42.54,,adl
0.512141,-0.0438,-0.1802,0.3014,-0.114,-0.3633,0.0144,-0.54,4.5,-42.54,,adl
0.512609,0.0352,-0.2019,0.0631,-0.114,-0.3633,0.0144,-0.54,4.5,-42.54,,adl
0.528976,0.0352,-0.2019,0.0631,-0.1214,-0.441,0.0091,-0.54,4.5,-42.54,,adl
0.549113,0.0352,-0.2019,0.0631,-0.1161,-0.391,0.0069,-0.54,4.5,-42.54,,adl
0.558179,0.0352,-0.2019,0.0631,-0.1161,-0.391,0.0069,-0.78,4.2,-43.44,,adl
0.569912,0.0352,-0.2019,0.0631,-0.0953,-0.2663,-0.0011,-0.78,4.2,-43.44,,adl
0.574073,0.0352,-0.2019,0.0631,-0.0953,-0.2663,-0.0011,-0.78,4.2,-43.44,,adl
0.575016,0.2649,-0.2339,0.2879,-0.0953,-0.2663,-0.0011,-0.78,4.2,-43.44,,adl
0.590232,0.2649,-0.2339,0.2879,-0.0714,-0.2147,-0.0213,-0.78,4.2,-43.44,,adl
0.611078,0.2649,-0.2339,0.2879,-0.0948,-0.1923,-0.0314,-0.78,4.2,-43.44,,adl
0.620085,0.2649,-0.2339,0.2879,-0.0948,-0.1923,-0.0314,-1.5,3.9,-43.44,,adl
0.631274,0.2649,-0.2339,0.2879,-0.1278,-0.2099,-0.0325,-1.5,3.9,-43.44,,adl
0.635526,0.2649,-0.2339,0.2879,-0.1278,-0.2099,-0.0325,-1.5,3.9,-43.44,,adl
0.636491,0.1233,-0.3982,0.4163,-0.1278,-0.2099,-0.0325,-1.5,3.9,-43.44,,adl
0.652582,0.1233,-0.3982,0.4163,-0.0639,-0.253,-0.0186,-1.5,3.9,-43.44,,adl
0.673461,0.1233,-0.3982,0.4163,0.1076,-0.1848,0.0325,-1.5,3.9,-43.44,,adl
0.682126,0.1233,-0.3982,0.4163,0.1076,-0.1848,0.0325,-2.46,3.84,-43.5,,adl
0.693124,0.1233,-0.3982,0.4163,0.3377,-0.0442,0.13,-2.46,3.84,-43.5,,adl
0.698021,0.1233,-0.3982,0.4163,0.3377,-0.0442,0.13,-2.46,3.84,-43.5,,adl
0.698812,-0.6098,0.1488,1.6388,0.3377,-0.0442,0.13,-2.46,3.84,-43.5,,adl
0.713297,-0.6098,0.1488,1.6388,0.4192,-0.1987,0.1625,-2.46,3.84,-43.5,,adl
0.734264,-0.6098,0.1488,1.6388,0.4064,-0.5784,0.1656,-2.46,3.84,-43.5,,adl
0.743173,-0.6098,0.1488,1.6388,0.4064,-0.5784,0.1656,-3.66,3.6,-43.02,,adl
0.754897,-0.6098,0.1488,1.6388,0.3808,-0.8751,0.1923,-3.66,3.6,-43.02,,adl
0.758936,-0.6098,0.1488,1.6388,0.3808,-0.8751,0.1923,-3.66,3.6,-43.02,,adl
0.759854,-0.1921,-0.442,0.4257,0.3808,-0.8751,0.1923,-3.66,3.6,-43.02,,adl
0.775282,-0.1921,-0.442,0.4257,0.3089,-0.7974,0.2019,-3.66,3.6,-43.02,,adl
0.795189,-0.1921,-0.442,0.4257,0.2237,-0.6333,0.2194,-3.66,3.6,-43.02,,adl
0.804444,-0.1921,-0.442,0.4257,0.2237,-0.6333,0.2194,-4.14,3.54,-42.72,,adl
0.816486,-0.1921,-0.442,0.4257,0.1955,-0.5321,0.294,-4.14,3.54,-42.72,,adl
0.820312,-0.1921,-0.442,0.4257,0.1955,-0.5321,0.294,-4.14,3.54,-42.72,,adl
0.821223,-0.3699,-0.4789,0.3926,0.1955,-0.5321,0.294,-4.14,3.54,-42.72,,adl
0.836264,-0.3699,-0.4789,0.3926,0.1646,-0.3302,0.3819,-4.14,3.54,-42.72,,adl
0.857181,-0.3699,-0.4789,0.3926,0.0682,-0.3169,0.3851,-4.14,3.54,-42.72,,adl
0.866089,-0.3699,-0.4789,0.3926,0.0682,-0.3169,0.3851,-5.7,3.24,-42.72,,adl
0.877489,-0.3699,-0.4789,0.3926,0.0107,-0.4517,0.3206,-5.7,3.24,-42.72,,adl
0.882192,-0.3699,-0.4789,0.3926,0.0107,-0.4517,0.3206,-5.7,3.24,-42.72,,adl
0.88298,0.2001,-0.2705,-0.6292,0.0107,-0.4517,0.3206,-5.7,3.24,-42.72,,adl
0.898108,0.2001,-0.2705,-0.6292,0.1129,-0.383,0.2999,-5.7,3.24,-42.72,,adl
0.91845,0.2001,-0.2705,-0.6292,0.2503,-0.319,0.3308,-5.7,3.24,-42.72,,adl
0.927513,0.2001,-0.2705,-0.6292,0.2503,-0.319,0.3308,-6.72,2.82,-42.18,,adl
0.940424,0.2001,-0.2705,-0.6292,0.1822,-0.3851,0.3174,-6.72,2.82,-42.18,,adl
0.943483,0.2001,-0.2705,-0.6292,0.1822,-0.3851,0.3174,-6.72,2.82,-42.18,,adl
0.944397,0.3376,-0.0373,0.3998,0.1822,-0.3851,0.3174,-6.72,2.82,-42.18,,adl
0.959843,0.3376,-0.0373,0.3998,-0.0181,-0.4756,0.2567,-6.72,2.82,-42.18,,adl
0.980215,0.3376,-0.0373,0.3998,-0.2306,-0.44,0.1103,-6.72,2.82,-42.18,,adl
0.99017,0.3376,-0.0373,0.3998,-0.2306,-0.44,0.1103,-8.04,2.16,-41.88,,adl
1.000524,0.3376,-0.0373,0.3998,-0.3041,-0.2418,-0.0117,-8.04,2.16,-41.88,,adl
1.004686,0.3376,-0.0373,0.3998,-0.3041,-0.2418,-0.0117,-8.04,2.16,-41.88,,adl
1.005675,1.0993,0.8135,-0.0063,-0.3041,-0.2418,-0.0117,-8.04,2.16,-41.88,,adl
1.021496,1.0993,0.8135,-0.0063,-0.2109,-0.1289,-0.1337,-8.04,2.16,-41.88,,adl
1.042083,1.0993,0.8135,-0.0063,0.0373,0.0208,-0.1374,-8.04,2.16,-41.88,,adl
1.050058,1.0993,0.8135,-0.0063,0.0373,0.0208,-0.1374,-9.96,1.86,-41.94,,adl
1.062011,1.0993,0.8135,-0.0063,0.1917,0.4586,-0.0597,-9.96,1.86,-41.94,,adl
1.066303,1.0993,0.8135,-0.0063,0.1917,0.4586,-0.0597,-9.96,1.86,-41.94,,adl
1.067142,-0.2257,0.3558,0.4899,0.1917,0.4586,-0.0597,-9.96,1.86,-41.94,,adl
1.082325,-0.2257,0.3558,0.4899,0.2306,0.8687,0.0751,-9.96,1.86,-41.94,,adl
1.103456,-0.2257,0.3558,0.4899,0.1129,0.9417,0.27,-9.96,1.86,-41.94,,adl
1.112346,-0.2257,0.3558,0.4899,0.1129,0.9417,0.27,-10.02,1.68,-41.1,,adl
1.123427,-0.2257,0.3558,0.4899,-0.0368,0.5028,0.3771,-10.02,1.68,-41.1,,adl
1.127645,-0.2257,0.3558,0.4899,-0.0368,0.5028,0.3771,-10.02,1.68,-41.1,,adl
1.12836,-1.5868,1.1567,1.1573,-0.0368,0.5028,0.3771,-10.02,1.68,-41.1,,adl
1.144353,-1.5868,1.1567,1.1573,-0.0826,-0.0037,0.3505,-10.02,1.68,-41.1,,adl
1.165178,-1.5868,1.1567,1.1573,-0.0501,-0.2503,0.2056,-10.02,1.68,-41.1,,adl
1.174206,-1.5868,1.1567,1.1573,-0.0501,-0.2503,0.2056,-10.38,1.38,-40.86,,adl
1.185961,-1.5868,1.1567,1.1573,-0.1044,-0.2706,0.0629,-10.38,1.38,-40.86,,adl
1.18977,-1.5868,1.1567,1.1573,-0.1044,-0.2706,0.0629,-10.38,1.38,-40.86,,adl
1.190652,-0.7911,0.4688,1.3969,-0.1044,-0.2706,0.0629,-10.38,1.38,-40.86,,adl
1.205735,-0.7911,0.4688,1.3969,-0.1571,-0.1736,0.0735,-10.38,1.38,-40.86,,adl
