time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.026489,0.0,0.0,0.0,0.0,0.0,0.0,-34.08,22.2,-12.66,,adl
0.027012,0.0,0.0,0.0,0.0485,0.0213,0.0059,-34.08,22.2,-12.66,,adl
0.042341,0.0,0.0,0.0,0.0485,0.0213,0.0059,-34.08,22.2,-12.66,,adl
0.045829,0.0,0.0,0.0,0.0485,0.0213,0.0059,-34.08,22.2,-12.66,,adl
0.066639,0.0,0.0,0.0,0.0405,0.033,0.0181,-34.08,22.2,-12.66,,adl
0.087547,0.0,0.0,0.0,0.0405,0.033,0.0181,-31.2,27.42,-2.34,,adl
0.088158,0.0,0.0,0.0,0.049,0.0304,0.0378,-31.2,27.42,-2.34,,adl
0.103859,0.0,0.0,0.0,0.049,0.0304,0.0378,-31.2,27.42,-2.34,,adl
0.104351,-0.0907,-0.1026,0.0054,0.049,0.0304,0.0378,-31.2,27.42,-2.34,,adl
0.107625,-0.0907,-0.1026,0.0054,0.0352,0.0101,0.0154,-31.2,27.42,-2.34,,adl
0.127931,-0.0907,-0.1026,0.0054,0.0378,0.0336,0.0032,-31.2,27.42,-2.34,,adl
0.149574,-0.0907,-0.1026,0.0054,0.0378,0.0336,0.0032,-29.76,30.6,1.86,,adl
0.150295,-0.0907,-0.1026,0.0054,0.0543,0.0863,-0.0059,-29.76,30.6,1.86,,adl
0.166155,-0.0907,-0.1026,0.0054,0.0543,0.0863,-0.0059,-29.76,30.6,1.86,,adl
0.166753,-0.0182,0.0318,-0.0011,0.0543,0.0863,-0.0059,-29.76,30.6,1.86,,adl
0.169371,-0.0182,0.0318,-0.0011,0.0426,0.0383,0.0138,-29.76,30.6,1.86,,adl
0.191101,-0.0182,0.0318,-0.0011,0.033,0.049,-0.0069,-29.76,30.6,1.86,,adl
0.211368,-0.0182,0.0318,-0.0011,0.033,0.049,-0.0069,-28.14,33.84,6.12,,adl
0.212128,-0.0182,0.0318,-0.0011,0.0602,0.0836,-0.0165,-28.14,33.84,6.12,,adl
0.228091,-0.0182,0.0318,-0.0011,0.0602,0.0836,-0.0165,-28.14,33.84,6.12,,adl
0.228774,-0.1022,0.0555,0.038,0.0602,0.0836,-0.0165,-28.14,33.84,6.12,,adl
0.231363,-0.1022,0.0555,0.038,0.1065,0.0064,-0.0511,-28.14,33.84,6.12,,adl
0.251583,-0.1022,0.0555,0.038,0.1513,-0.0069,-0.0847,-28.14,33.84,6.12,,adl
0.273449,-0.1022,0.0555,0.038,0.1513,-0.0069,-0.0847,-27.84,33.66,5.52,,adl
0.274282,-0.1022,0.0555,0.038,0.4932,-0.1513,-0.3031,-27.84,33.66,5.52,,adl
0.289081,-0.1022,0.0555,0.038,0.4932,-0.1513,-0.3031,-27.84,33.66,5.52,,adl
0.289677,1.247,1.1276,-0.2546,0.4932,-0.1513,-0.3031,-27.84,33.66,5.52,,adl
0.292819,1.247,1.1276,-0.2546,0.7382,0.3675,-0.6722,-27.84,33.66,5.52,,adl
0.313566,1.247,1.1276,-0.2546,0.8607,0.7899,-0.8464,-27.84,33.66,5.52,,adl
0.33468,1.247,1.1276,-0.2546,0.8607,0.7899,-0.8464,-27.84,34.02,5.1,,adl
0.335691,1.247,1.1276,-0.2546,0.8964,1.0466,-0.9832,-27.84,34.02,5.1,,adl
0.3508,1.247,1.1276,-0.2546,0.8964,1.0466,-0.9832,-27.84,34.02,5.1,,adl
0.351487,0.9192,1.796,0.3244,0.8964,1.0466,-0.9832,-27.84,34.02,5.1,,adl
0.354451,0.9192,1.796,0.3244,0.6786,1.0866,-0.9545,-27.84,34.02,5.1,,adl
0.374825,0.9192,1.796,0.3244,0.2077,0.6594,-1.2123,-27.84,34.02,5.1,,adl
0.396743,0.9192,1.796,0.3244,0.2077,0.6594,-1.2123,-28.2,33.54,4.14,,adl
0.397463,0.9192,1.796,0.3244,-0.3984,0.1513,-1.9526,-28.2,33.54,4.14,,adl
0.412228,0.9192,1.796,0.3244,-0.3984,0.1513,-1.9526,-28.2,33.54,4.14,,adl
0.412968,2.6347,2.325,0.6372,-0.3984,0.1513,-1.9526,-28.2,33.54,4.14,,adl
0.416637,2.6347,2.325,0.6372,-0.5827,-0.3925,-2.6935,-28.2,33.54,4.14,,adl
0.43705,2.6347,2.325,0.6372,-0.5071,-0.073,-3.2262,-28.2,33.54,4.14,,adl
0.457766,2.6347,2.325,0.6372,-0.5071,-0.073,-3.2262,-29.22,32.52,3.3,,adl
0.458663,2.6347,2.325,0.6372,-0.3638,0.4394,-3.3348,-29.22,32.52,3.3,,adl
0.474071,2.6347,2.325,0.6372,-0.3638,0.4394,-3.3348,-29.22,32.52,3.3,,adl
0.474668,-4.7579,-4.3215,-1.384,-0.3638,0.4394,-3.3348,-29.22,32.52,3.3,,adl
0.477929,-4.7579,-4.3215,-1.384,-0.3579,0.5385,-2.3425,-29.22,32.52,3.3,,adl
0.498186,-4.7579,-4.3215,-1.384,-0.4197,0.4405,-0.9683,-29.22,32.52,3.3,,adl
0.52045,-4.7579,-4.3215,-1.384,-0.4197,0.4405,-0.9683,-32.16,30.42,2.22,,adl
0.521555,-4.7579,-4.3215,-1.384,-0.2573,0.1055,0.0533,-32.16,30.42,2.22,,adl
0.53559,-4.7579,-4.3215,-1.384,-0.2573,0.1055,0.0533,-32.16,30.42,2.22,,adl
0.536835,1.0453,-0.516,2.965,-0.2573,0.1055,0.0533,-32.16,30.42,2.22,,adl
0.539218,1.0453,-0.516,2.965,0.09,-0.4096,0.2333,-32.16,30.42,2.22,,adl
0.559881,1.0453,-0.516,2.965,0.318,-0.3878,0.1907,-32.16,30.42,2.22,,adl
0.581577,1.0453,-0.516,2.965,0.318,-0.3878,0.1907,-35.16,27.0,0.84,,adl
0.582697,1.0453,-0.516,2.965,0.1715,-0.0091,0.0202,-35.16,27.0,0.84,,adl
0.5978,1.0453,-0.516,2.965,0.1715,-0.0091,0.0202,-35.16,27.0,0.84,,adl
0.598764,-0.1351,-0.3927,-0.7489,0.1715,-0.0091,0.0202,-35.16,27.0,0.84,,adl
0.60125,-0.1351,-0.3927,-0.7489,-0.049,0.1699,-0.1246,-35.16,27.0,0.84,,adl
0.621404,-0.1351,-0.3927,-0.7489,-0.017,0.0431,-0.066,-35.16,27.0,0.84,,adl
0.642906,-0.1351,-0.3927,-0.7489,-0.017,0.0431,-0.066,-37.38,24.24,1.32,,adl
0.644039,-0.1351,-0.3927,-0.7489,0.0565,-0.1108,0.0016,-37.38,24.24,1.32,,adl
0.658674,-0.1351,-0.3927,-0.7489,0.0565,-0.1108,0.0016,-37.38,24.24,1.32,,adl
0.659698,-0.2312,0.1121,-0.1384,0.0565,-0.1108,0.0016,-37.38,24.24,1.32,,adl
0.662334,-0.2312,0.1121,-0.1384,-0.0362,-0.0298,0.0123,-37.38,24.24,1.32,,adl
0.683281,-0.2312,0.1121,-0.1384,-0.0815,0.0522,0.0016,-37.38,24.24,1.32,,adl
0.704325,-0.2312,0.1121,-0.1384,-0.0815,0.0522,0.0016,-38.88,22.02,1.2,,adl
0.705596,-0.2312,0.1121,-0.1384,0.0091,-0.0213,0.0149,-38.88,22.02,1.2,,adl
0.720648,-0.2312,0.1121,-0.1384,0.0091,-0.0213,0.0149,-38.88,22.02,1.2,,adl
0.721663,0.0519,-0.0701,0.0772,0.0091,-0.0213,0.0149,-38.88,22.02,1.2,,adl
0.725529,0.0519,-0.0701,0.0772,0.0309,-0.0458,0.0144,-38.88,22.02,1.2,,adl
0.745107,0.0519,-0.0701,0.0772,-0.0064,0.0048,0.0123,-38.88,22.02,1.2,,adl
0.765944,0.0519,-0.0701,0.0772,-0.0064,0.0048,0.0123,-38.88,21.48,0.84,,adl
0.766947,0.0519,-0.0701,0.0772,0.0037,0.0059,0.0096,-38.88,21.48,0.84,,adl
0.781677,0.0519,-0.0701,0.0772,0.0037,0.0059,0.0096,-38.88,21.48,0.84,,adl
