time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.144951,0.0,0.0,0.0,0.0,0.0,0.0,-18.075,1.125,-26.4188,,adl
0.163499,0.0,0.0,0.0,0.002,0.0144,-0.0051,-18.075,1.125,-26.4188,,adl
0.20454,0.0,0.0,0.0,0.002,0.0144,-0.0051,-17.475,1.0312,-25.875,,adl
0.222761,0.0,0.0,0.0,-0.0061,-0.0012,-0.015,-17.475,1.0312,-25.875,,adl
0.243456,0.0,0.0,0.0,-0.0061,-0.0012,-0.015,-17.475,1.0312,-25.875,,adl
0.264728,0.0,0.0,0.0,-0.0061,-0.0012,-0.015,-17.5125,1.1625,-25.7438,,adl
0.284761,0.0,0.0,0.0,-0.0104,-0.0029,-0.0112,-17.5125,1.1625,-25.7438,,adl
0.305067,0.0,0.0,0.0,-0.0104,-0.0029,-0.0112,-17.5125,1.1625,-25.7438,,adl
0.325824,0.0,0.0,0.0,-0.0104,-0.0029,-0.0112,-17.0813,1.575,-25.6125,,adl
0.344549,0.0,0.0,0.0,-0.0112,-0.008,-0.0061,-17.0813,1.575,-25.6125,,adl
0.345213,0.0,0.0,0.0,-0.0112,-0.008,-0.0061,-17.0813,1.575,-25.6125,,adl
0.366528,0.0,0.0,0.0,-0.0112,-0.008,-0.0061,-17.0813,1.575,-25.6125,,adl
0.385539,0.0,0.0,0.0,-0.0112,-0.008,-0.0061,-17.0813,1.7063,-25.6688,,adl
0.404953,0.0,0.0,0.0,-0.0104,-0.0005,0.0013,-17.0813,1.7063,-25.6688,,adl
0.40665,0.0003,-0.0031,-0.0064,-0.0104,-0.0005,0.0013,-17.0813,1.7063,-25.6688,,adl
0.425248,0.0003,-0.0031,-0.0064,-0.0104,-0.0005,0.0013,-17.0813,1.7063,-25.6688,,adl
0.445869,0.0003,-0.0031,-0.0064,-0.0104,-0.0005,0.0013,-17.1188,1.7438,-25.6313,,adl
0.469442,0.0121,-0.0034,0.0055,-0.0104,-0.0005,0.0013,-17.1188,1.7438,-25.6313,,adl
0.470979,0.0121,-0.0034,0.0055,-0.0133,0.0056,0.0099,-17.1188,1.7438,-25.6313,,adl
0.486946,0.0121,-0.0034,0.0055,-0.0133,0.0056,0.0099,-17.1188,1.7438,-25.6313,,adl
0.504559,0.0121,-0.0034,0.0055,-0.0133,0.0056,0.0099,-17.0063,1.7813,-25.575,,adl
0.528545,0.0121,-0.0034,0.0055,-0.0225,-0.0101,0.0073,-17.0063,1.7813,-25.575,,adl
0.547877,0.0121,-0.0034,0.0055,-0.0225,-0.0101,0.0073,-17.0063,1.7813,-25.575,,adl
0.54886,-0.0022,0.0085,0.0053,-0.0225,-0.0101,0.0073,-17.0063,1.7813,-25.575,,adl
0.56571,-0.0022,0.0085,0.0053,-0.0225,-0.0101,0.0073,-16.9875,1.8,-25.575,,adl
0.588412,-0.0022,0.0085,0.0053,-0.0378,-0.0387,-0.0029,-16.9875,1.8,-25.575,,adl
0.608748,-0.0022,0.0085,0.0053,-0.0378,-0.0387,-0.0029,-16.9875,1.8,-25.575,,adl
0.609739,-0.0292,-0.0132,0.0267,-0.0378,-0.0387,-0.0029,-16.9875,1.8,-25.575,,adl
0.623844,-0.0292,-0.0132,0.0267,-0.0378,-0.0387,-0.0029,-16.9125,1.875,-25.4063,,adl
0.648487,-0.0292,-0.0132,0.0267,-0.0306,-0.0217,0.0088,-16.9125,1.875,-25.4063,,adl
0.668505,0.0173,0.0216,-0.0101,-0.0306,-0.0217,0.0088,-16.9125,1.875,-25.4063,,adl
0.670289,0.0173,0.0216,-0.0101,-0.0306,-0.0217,0.0088,-16.9125,1.875,-25.4063,,adl
0.685816,0.0173,0.0216,-0.0101,-0.0306,-0.0217,0.0088,-16.9875,2.0625,-25.4438,,adl
0.710471,0.0173,0.0216,-0.0101,-0.0204,-0.0061,0.0077,-16.9875,2.0625,-25.4438,,adl
0.73051,0.0173,0.0216,-0.0101,-0.0204,-0.0061,0.0077,-16.9875,2.0625,-25.4438,,adl
0.730942,-0.0014,-0.0079,-0.0141,-0.0204,-0.0061,0.0077,-16.9875,2.0625,-25.4438,,adl
0.744229,-0.0014,-0.0079,-0.0141,-0.0204,-0.0061,0.0077,-16.8563,2.2125,-25.5375,,adl
0.771144,-0.0014,-0.0079,-0.0141,-0.03,0.0013,0.0218,-16.8563,2.2125,-25.5375,,adl
0.791716,-0.0014,-0.0079,-0.0141,-0.03,0.0013,0.0218,-16.8563,2.2125,-25.5375,,adl
0.804656,-0.0014,-0.0079,-0.0141,-0.03,0.0013,0.0218,-17.025,2.2125,-25.5375,,adl
0.81259,0.028,-0.0148,0.0026,-0.03,0.0013,0.0218,-17.025,2.2125,-25.5375,,adl
0.832114,0.028,-0.0148,0.0026,-0.0626,0.0123,0.0427,-17.025,2.2125,-25.5375,,adl
0.853009,0.028,-0.0148,0.0026,-0.0626,0.0123,0.0427,-17.025,2.2125,-25.5375,,adl
0.865719,0.028,-0.0148,0.0026,-0.0626,0.0123,0.0427,-17.0813,2.2125,-25.5188,,adl
0.874947,0.0658,0.0072,0.0316,-0.0626,0.0123,0.0427,-17.0813,2.2125,-25.5188,,adl
0.892823,0.0658,0.0072,0.0316,-0.0815,0.0073,0.0598,-17.0813,2.2125,-25.5188,,adl
0.913117,0.0658,0.0072,0.0316,-0.0815,0.0073,0.0598,-17.0813,2.2125,-25.5188,,adl
0.924541,0.0658,0.0072,0.0316,-0.0815,0.0073,0.0598,-16.9875,2.2688,-25.4625,,adl
0.933777,0.0147,0.02,0.0677,-0.0815,0.0073,0.0598,-16.9875,2.2688,-25.4625,,adl
0.953641,0.0147,0.02,0.0677,-0.069,0.0244,0.0864,-16.9875,2.2688,-25.4625,,adl
0.974191,0.0147,0.02,0.0677,-0.069,0.0244,0.0864,-16.9875,2.2688,-25.4625,,adl
0.984608,0.0147,0.02,0.0677,-0.069,0.0244,0.0864,-17.0625,2.3813,-25.425,,adl
1.015718,0.0147,0.02,0.0677,-0.1056,-0.0711,0.1411,-17.0625,2.3813,-25.425,,adl
1.017534,0.0868,0.0037,-0.0446,-0.1056,-0.0711,0.1411,-17.0625,2.3813,-25.425,,adl
1.035696,0.0868,0.0037,-0.0446,-0.1056,-0.0711,0.1411,-17.0625,2.3813,-25.425,,adl
