time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.122693,0.0,0.0,0.0,0.0,0.0,0.0,11.3438,29.3625,-33.6375,,adl
0.155709,0.0,0.0,0.0,0.0017,0.0059,-0.002,11.3438,29.3625,-33.6375,,adl
0.181955,0.0,0.0,0.0,0.0017,0.0059,-0.002,8.4563,25.5,-38.3625,,adl
0.213346,0.0,0.0,0.0,0.0003,0.002,-0.002,8.4563,25.5,-38.3625,,adl
0.23453,0.0,0.0,0.0,0.0003,0.002,-0.002,8.4563,25.5,-38.3625,,adl
0.242263,0.0,0.0,0.0,0.0003,0.002,-0.002,7.125,23.8125,-39.8625,,adl
0.253422,0.0,0.0,0.0,0.0003,0.002,-0.002,7.125,23.8125,-39.8625,,adl
0.273236,0.0,0.0,0.0,-0.0,0.0013,0.0001,7.125,23.8125,-39.8625,,adl
0.293694,0.0,0.0,0.0,-0.0,0.0013,0.0001,7.125,23.8125,-39.8625,,adl
0.300632,0.0,0.0,0.0,-0.0,0.0013,0.0001,6.5625,23.325,-40.875,,adl
0.314396,0.02,-0.0218,-0.0087,-0.0,0.0013,0.0001,6.5625,23.325,-40.875,,adl
0.33442,0.02,-0.0218,-0.0087,0.0138,-0.0016,0.0125,6.5625,23.325,-40.875,,adl
0.35439,0.02,-0.0218,-0.0087,0.0138,-0.0016,0.0125,6.5625,23.325,-40.875,,adl
0.362737,0.02,-0.0218,-0.0087,0.0138,-0.0016,0.0125,6.3938,23.1,-41.625,,adl
0.395964,0.02,-0.0218,-0.0087,0.0166,0.0048,0.0157,6.3938,23.1,-41.625,,adl
0.397455,0.0078,-0.0043,0.0023,0.0166,0.0048,0.0157,6.3938,23.1,-41.625,,adl
0.417236,0.0078,-0.0043,0.0023,0.0166,0.0048,0.0157,6.3938,23.1,-41.625,,adl
0.423195,0.0078,-0.0043,0.0023,0.0166,0.0048,0.0157,6.3,22.95,-41.9625,,adl
0.45742,-0.031,0.0137,0.0186,0.0166,0.0048,0.0157,6.3,22.95,-41.9625,,adl
0.45869,-0.031,0.0137,0.0186,0.0075,-0.0023,0.0087,6.3,22.95,-41.9625,,adl
0.476385,-0.031,0.0137,0.0186,0.0075,-0.0023,0.0087,6.3,22.95,-41.9625,,adl
0.480721,-0.031,0.0137,0.0186,0.0075,-0.0023,0.0087,6.1875,22.7438,-42.1125,,adl
0.518349,-0.031,0.0137,0.0186,-0.0107,-0.0133,0.0015,6.1875,22.7438,-42.1125,,adl
0.52011,-0.019,0.0138,0.0173,-0.0107,-0.0133,0.0015,6.1875,22.7438,-42.1125,,adl
0.537381,-0.019,0.0138,0.0173,-0.0107,-0.0133,0.0015,6.1875,22.7438,-42.1125,,adl
0.542003,-0.019,0.0138,0.0173,-0.0107,-0.0133,0.0015,6.0,22.575,-42.4875,,adl
0.578777,-0.019,0.0138,0.0173,-0.0083,-0.0097,-0.0028,6.0,22.575,-42.4875,,adl
0.580815,-0.0017,0.005,-0.0024,-0.0083,-0.0097,-0.0028,6.0,22.575,-42.4875,,adl
0.59876,-0.0017,0.005,-0.0024,-0.0083,-0.0097,-0.0028,6.0,22.575,-42.4875,,adl
0.60056,-0.0017,0.005,-0.0024,-0.0083,-0.0097,-0.0028,5.3063,21.6188,-44.0625,,adl
0.639069,-0.0017,0.005,-0.0024,-0.026,-0.037,0.01,5.3063,21.6188,-44.0625,,adl
0.659399,0.0326,-0.0124,0.0507,-0.026,-0.037,0.01,5.3063,21.6188,-44.0625,,adl
0.660403,0.0326,-0.0124,0.0507,-0.026,-0.037,0.01,5.3063,21.6188,-44.0625,,adl
0.660706,0.0326,-0.0124,0.0507,-0.026,-0.037,0.01,5.1938,21.675,-44.25,,adl
0.699586,0.0326,-0.0124,0.0507,-0.0411,-0.0232,0.0168,5.1938,21.675,-44.25,,adl
0.720004,0.0326,-0.0124,0.0507,-0.0411,-0.0232,0.0168,5.1938,21.675,-44.25,,adl
0.722198,-0.0086,-0.0059,-0.0427,-0.0411,-0.0232,0.0168,5.1938,21.675,-44.25,,adl
0.724193,-0.0086,-0.0059,-0.0427,-0.0411,-0.0232,0.0168,5.25,21.75,-44.325,,adl
0.762402,-0.0086,-0.0059,-0.0427,0.0045,0.0229,0.0083,5.25,21.75,-44.325,,adl
0.782374,-0.0086,-0.0059,-0.0427,0.0045,0.0229,0.0083,5.25,21.5813,-44.175,,adl
0.783419,-0.0086,-0.0059,-0.0427,0.0045,0.0229,0.0083,5.25,21.5813,-44.175,,adl
0.783888,0.0247,-0.0232,-0.0673,0.0045,0.0229,0.0083,5.25,21.5813,-44.175,,adl
0.822619,0.0247,-0.0232,-0.0673,0.0312,0.031,0.0025,5.25,21.5813,-44.175,,adl
0.844573,0.0247,-0.0232,-0.0673,0.0312,0.031,0.0025,5.25,21.5813,-44.175,,adl
0.845312,0.0247,-0.0232,-0.0673,0.0312,0.031,0.0025,5.25,21.375,-44.025,,adl
0.863553,-0.0517,0.0324,0.0603,0.0312,0.031,0.0025,5.25,21.375,-44.025,,adl
0.8839,-0.0517,0.0324,0.0603,-0.0121,0.0067,-0.0045,5.25,21.375,-44.025,,adl
0.901333,-0.0517,0.0324,0.0603,-0.0121,0.0067,-0.0045,5.1375,21.225,-43.95,,adl
0.903146,-0.0517,0.0324,0.0603,-0.0121,0.0067,-0.0045,5.1375,21.225,-43.95,,adl
0.925861,-0.0087,0.0043,0.0321,-0.0121,0.0067,-0.0045,5.1375,21.225,-43.95,,adl
0.945068,-0.0087,0.0043,0.0321,-0.038,-0.0027,-0.0031,5.1375,21.225,-43.95,,adl
0.962518,-0.0087,0.0043,0.0321,-0.038,-0.0027,-0.0031,5.1375,21.1313,-43.9125,,adl
0.963827,-0.0087,0.0043,0.0321,-0.038,-0.0027,-0.0031,5.1375,21.1313,-43.9125,,adl
0.986142,0.0194,-0.0073,-0.0117,-0.038,-0.0027,-0.0031,5.1375,21.1313,-43.9125,,adl
1.004453,0.0194,-0.0073,-0.0117,-0.0302,-0.004,0.0025,5.1375,21.1313,-43.9125,,adl
1.022712,0.0194,-0.0073,-0.0117,-0.0302,-0.004,0.0025,5.3625,21.1688,-43.6688,,adl
1.027485,0.0194,-0.0073,-0.0117,-0.0302,-0.004,0.0025,5.3625,21.1688,-43.6688,,adl
1.046286,0.0162,-0.0133,-0.0332,-0.0302,-0.004,0.0025,5.3625,21.1688,-43.6688,,adl
1.065509,0.0162,-0.0133,-0.0332,-0.0047,0.0112,0.004,5.3625,21.1688,-43.6688,,adl
1.083054,0.0162,-0.0133,-0.0332,-0.0047,0.0112,0.004,5.2875,21.3188,-43.1813,,adl
1.086194,0.0162,-0.0133,-0.0332,-0.0047,0.0112,0.004,5.2875,21.3188,-43.1813,,adl
1.126646,0.0162,-0.0133,-0.0332,-0.0085,0.0031,0.0068,5.2875,21.3188,-43.1813,,adl
1.127966,-0.0051,0.0133,0.0132,-0.0085,0.0031,0.0068,5.2875,21.3188,-43.1813,,adl
1.143103,-0.0051,0.0133,0.0132,-0.0085,0.0031,0.0068,5.3813,21.3563,-42.975,,adl
1.146757,-0.0051,0.0133,0.0132,-0.0085,0.0031,0.0068,5.3813,21.3563,-42.975,,adl
1.187581,-0.0051,0.0133,0.0132,-0.0107,0.0016,0.0061,5.3813,21.3563,-42.975,,adl
1.188712,-0.0194,0.0015,0.0035,-0.0107,0.0016,0.0061,5.3813,21.3563,-42.975,,adl
1.201169,-0.0194,0.0015,0.0035,-0.0107,0.0016,0.0061,5.5125,21.525,-43.0875,,adl
1.209955,-0.0194,0.0015,0.0035,-0.0107,0.0016,0.0061,5.5125,21.525,-43.0875,,adl
1.254441,-0.0194,0.0015,0.0035,-0.0068,0.0041,0.0036,5.5125,21.525,-43.0875,,adl
1.255833,-0.0021,-0.0063,-0.0095,-0.0068,0.0041,0.0036,5.5125,21.525,-43.0875,,adl
