time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.125214,0.0,0.0,0.0,0.0,0.0,0.0,-23.6438,-40.9313,-27.7875,,adl
0.173996,0.0,0.0,0.0,-0.0012,-0.0019,0.0016,-23.6438,-40.9313,-27.7875,,adl
0.182471,0.0,0.0,0.0,-0.0012,-0.0019,0.0016,-23.3625,-40.8563,-27.15,,adl
0.213568,0.0,0.0,0.0,-0.0012,-0.0019,0.0016,-23.3625,-40.8563,-27.15,,adl
0.232921,0.0,0.0,0.0,0.0009,-0.0016,-0.0001,-23.3625,-40.8563,-27.15,,adl
0.243947,0.0,0.0,0.0,0.0009,-0.0016,-0.0001,-23.25,-40.8563,-27.1313,,adl
0.274272,0.0,0.0,0.0,0.0009,-0.0016,-0.0001,-23.25,-40.8563,-27.1313,,adl
0.29432,0.0,0.0,0.0,0.0003,-0.0023,0.0003,-23.25,-40.8563,-27.1313,,adl
0.304528,0.0,0.0,0.0,0.0003,-0.0023,0.0003,-23.25,-40.8938,-27.1875,,adl
0.314489,0.0,0.0,0.0,0.0003,-0.0023,0.0003,-23.25,-40.8938,-27.1875,,adl
0.334324,0.0,0.0,0.0,0.0003,-0.0023,0.0003,-23.25,-40.8938,-27.1875,,adl
0.357162,0.0,0.0,0.0,0.0003,-0.0008,0.0005,-23.25,-40.8938,-27.1875,,adl
0.365531,0.0,0.0,0.0,0.0003,-0.0008,0.0005,-23.325,-40.7812,-27.225,,adl
0.375854,-0.0028,0.0,0.0037,0.0003,-0.0008,0.0005,-23.325,-40.7812,-27.225,,adl
0.395734,-0.0028,0.0,0.0037,0.0003,-0.0008,0.0005,-23.325,-40.7812,-27.225,,adl
0.415582,-0.0028,0.0,0.0037,0.0016,-0.0023,0.0009,-23.325,-40.7812,-27.225,,adl
0.423346,-0.0028,0.0,0.0037,0.0016,-0.0023,0.0009,-23.3438,-40.875,-27.1875,,adl
0.456964,-0.0028,0.0,0.0037,0.0016,-0.0023,0.0009,-23.3438,-40.875,-27.1875,,adl
0.458517,0.0074,-0.0014,-0.0061,0.0016,-0.0023,0.0009,-23.3438,-40.875,-27.1875,,adl
0.478234,0.0074,-0.0014,-0.0061,-0.0005,0.0013,0.0003,-23.3438,-40.875,-27.1875,,adl
0.482382,0.0074,-0.0014,-0.0061,-0.0005,0.0013,0.0003,-23.3625,-40.875,-27.2063,,adl
0.516797,0.0074,-0.0014,-0.0061,-0.0005,0.0013,0.0003,-23.3625,-40.875,-27.2063,,adl
0.518292,0.0029,-0.0015,0.0033,-0.0005,0.0013,0.0003,-23.3625,-40.875,-27.2063,,adl
0.539872,0.0029,-0.0015,0.0033,0.002,-0.0048,-0.0001,-23.3625,-40.875,-27.2063,,adl
0.543223,0.0029,-0.0015,0.0033,0.002,-0.0048,-0.0001,-23.2875,-40.8563,-27.3,,adl
0.579375,-0.0094,-0.0021,0.0053,0.002,-0.0048,-0.0001,-23.2875,-40.8563,-27.3,,adl
0.581782,-0.0094,-0.0021,0.0053,0.002,-0.0048,-0.0001,-23.2875,-40.8563,-27.3,,adl
0.598242,-0.0094,-0.0021,0.0053,-0.0033,0.0041,0.0013,-23.2875,-40.8563,-27.3,,adl
0.60597,-0.0094,-0.0021,0.0053,-0.0033,0.0041,0.0013,-23.3063,-40.8938,-27.1125,,adl
0.639068,-0.0094,-0.0021,0.0053,-0.0033,0.0041,0.0013,-23.3063,-40.8938,-27.1125,,adl
0.640524,0.0066,0.0029,-0.0016,-0.0033,0.0041,0.0013,-23.3063,-40.8938,-27.1125,,adl
0.660344,0.0066,0.0029,-0.0016,0.002,-0.0044,-0.0001,-23.3063,-40.8938,-27.1125,,adl
0.664487,0.0066,0.0029,-0.0016,0.002,-0.0044,-0.0001,-23.325,-40.8563,-27.1688,,adl
0.701904,0.0066,0.0029,-0.0016,0.002,-0.0044,-0.0001,-23.325,-40.8563,-27.1688,,adl
0.722117,0.0066,0.0029,-0.0016,-0.0008,0.002,0.0016,-23.325,-40.8563,-27.1688,,adl
0.723997,-0.0061,0.0055,-0.0078,-0.0008,0.002,0.0016,-23.325,-40.8563,-27.1688,,adl
0.725665,-0.0061,0.0055,-0.0078,-0.0008,0.002,0.0016,-23.3063,-40.8563,-27.2438,,adl
