time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.05486,0.0,0.0,0.0,0.0,0.0,0.0,-33.975,-23.925,-7.125,,adl
0.069667,0.0,0.0,0.0,0.0,0.0,0.0,-33.975,-23.925,-7.125,,adl
0.088349,0.0,0.0,0.0,0.0,0.0,0.0,-33.975,-23.925,-7.125,,adl
0.089007,-0.0153,0.0347,0.2799,0.0,0.0,0.0,-33.975,-23.925,-7.125,,adl
0.093608,-0.0153,0.0347,0.2799,-0.0319,-0.0029,-0.02,-33.975,-23.925,-7.125,,adl
0.108059,-0.0153,0.0347,0.2799,-0.0319,-0.0029,-0.02,-33.975,-23.925,-7.125,,adl
0.108647,-0.0035,0.0635,0.1945,-0.0319,-0.0029,-0.02,-33.975,-23.925,-7.125,,adl
0.121717,-0.0035,0.0635,0.1945,-0.0319,-0.0029,-0.02,-34.35,-24.675,-8.25,,adl
0.123368,-0.0035,0.0635,0.1945,-0.0319,-0.0029,-0.02,-34.35,-24.675,-8.25,,adl
0.12383,-0.0132,0.1054,0.1625,-0.0319,-0.0029,-0.02,-34.35,-24.675,-8.25,,adl
0.147601,-0.0132,0.1054,0.1625,-0.0319,-0.0029,-0.02,-34.35,-24.675,-8.25,,adl
0.148204,-0.0435,0.1306,0.1013,-0.0319,-0.0029,-0.02,-34.35,-24.675,-8.25,,adl
0.161591,-0.0435,0.1306,0.1013,0.0137,-0.0014,-0.0049,-34.35,-24.675,-8.25,,adl
0.166522,-0.0435,0.1306,0.1013,0.0137,-0.0014,-0.0049,-34.35,-24.675,-8.25,,adl
0.167062,-0.0639,0.1212,0.019,0.0137,-0.0014,-0.0049,-34.35,-24.675,-8.25,,adl
0.18625,-0.0639,0.1212,0.019,0.0137,-0.0014,-0.0049,-34.35,-24.675,-8.25,,adl
0.186845,-0.041,0.0976,-0.0258,0.0137,-0.0014,-0.0049,-34.35,-24.675,-8.25,,adl
0.192103,-0.041,0.0976,-0.0258,0.0137,-0.0014,-0.0049,-35.4,-25.65,-7.875,,adl
0.20608,-0.041,0.0976,-0.0258,0.0137,-0.0014,-0.0049,-35.4,-25.65,-7.875,,adl
0.206833,-0.0259,0.0936,0.1266,0.0137,-0.0014,-0.0049,-35.4,-25.65,-7.875,,adl
0.223946,-0.0259,0.0936,0.1266,0.0137,-0.0014,-0.0049,-35.4,-25.65,-7.875,,adl
0.224577,-0.017,0.0458,0.2415,0.0137,-0.0014,-0.0049,-35.4,-25.65,-7.875,,adl
0.230592,-0.017,0.0458,0.2415,-0.0148,-0.0049,-0.0014,-35.4,-25.65,-7.875,,adl
0.245095,-0.017,0.0458,0.2415,-0.0148,-0.0049,-0.0014,-35.4,-25.65,-7.875,,adl
0.245772,0.0191,0.0691,0.2085,-0.0148,-0.0049,-0.0014,-35.4,-25.65,-7.875,,adl
0.261916,0.0191,0.0691,0.2085,-0.0148,-0.0049,-0.0014,-34.425,-25.05,-7.275,,adl
0.262549,0.0191,0.0691,0.2085,-0.0148,-0.0049,-0.0014,-34.425,-25.05,-7.275,,adl
0.262924,-0.0336,0.038,0.2556,-0.0148,-0.0049,-0.0014,-34.425,-25.05,-7.275,,adl
0.285366,-0.0336,0.038,0.2556,-0.0148,-0.0049,-0.0014,-34.425,-25.05,-7.275,,adl
0.286175,0.0063,0.0292,0.1842,-0.0148,-0.0049,-0.0014,-34.425,-25.05,-7.275,,adl
0.29891,0.0063,0.0292,0.1842,0.0278,0.0234,0.0017,-34.425,-25.05,-7.275,,adl
0.30481,0.0063,0.0292,0.1842,0.0278,0.0234,0.0017,-34.425,-25.05,-7.275,,adl
0.305337,0.0113,0.0503,0.0381,0.0278,0.0234,0.0017,-34.425,-25.05,-7.275,,adl
0.323165,0.0113,0.0503,0.0381,0.0278,0.0234,0.0017,-34.425,-25.05,-7.275,,adl
0.323672,0.0212,0.0578,0.0037,0.0278,0.0234,0.0017,-34.425,-25.05,-7.275,,adl
0.332009,0.0212,0.0578,0.0037,0.0278,0.0234,0.0017,-34.875,-25.125,-7.725,,adl
0.342902,0.0212,0.0578,0.0037,0.0278,0.0234,0.0017,-34.875,-25.125,-7.725,,adl
0.343389,-0.0057,0.0773,0.1207,0.0278,0.0234,0.0017,-34.875,-25.125,-7.725,,adl
0.362511,-0.0057,0.0773,0.1207,0.0278,0.0234,0.0017,-34.875,-25.125,-7.725,,adl
0.363031,-0.0238,0.0724,0.2425,0.0278,0.0234,0.0017,-34.875,-25.125,-7.725,,adl
0.366944,-0.0238,0.0724,0.2425,0.0218,-0.0026,-0.0066,-34.875,-25.125,-7.725,,adl
