time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.045659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.070308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.071121,0.001,0.0582,-0.0116,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.071719,0.001,0.0582,-0.0116,0.0,0.0,0.0,29.025,0.225,-28.125,,adl
0.08816,0.001,0.0582,-0.0116,0.0,0.0,0.0,29.025,0.225,-28.125,,adl
0.088811,0.011,0.1405,-0.1017,0.0,0.0,0.0,29.025,0.225,-28.125,,adl
0.108724,0.011,0.1405,-0.1017,0.0,0.0,0.0,29.025,0.225,-28.125,,adl
0.11114,0.0261,0.2101,-0.1476,0.0,0.0,0.0,29.025,0.225,-28.125,,adl
0.113058,0.0261,0.2101,-0.1476,-0.0029,-0.0069,-0.0119,29.025,0.225,-28.125,,adl
0.126979,0.0261,0.2101,-0.1476,-0.0029,-0.0069,-0.0119,29.025,0.225,-28.125,,adl
0.128601,0.0024,0.142,-0.056,-0.0029,-0.0069,-0.0119,29.025,0.225,-28.125,,adl
0.143031,0.0024,0.142,-0.056,-0.0029,-0.0069,-0.0119,29.85,-0.9,-27.225,,adl
0.146807,0.0024,0.142,-0.056,-0.0029,-0.0069,-0.0119,29.85,-0.9,-27.225,,adl
0.148412,-0.0704,0.0222,-0.015,-0.0029,-0.0069,-0.0119,29.85,-0.9,-27.225,,adl
0.166773,-0.0704,0.0222,-0.015,-0.0029,-0.0069,-0.0119,29.85,-0.9,-27.225,,adl
0.168364,-0.1206,-0.018,-0.0208,-0.0029,-0.0069,-0.0119,29.85,-0.9,-27.225,,adl
0.180915,-0.1206,-0.018,-0.0208,-0.0002,0.0124,0.0,29.85,-0.9,-27.225,,adl
0.185706,-0.1206,-0.018,-0.0208,-0.0002,0.0124,0.0,29.85,-0.9,-27.225,,adl
0.187209,-0.1256,-0.015,-0.0299,-0.0002,0.0124,0.0,29.85,-0.9,-27.225,,adl
0.205389,-0.1256,-0.015,-0.0299,-0.0002,0.0124,0.0,29.85,-0.9,-27.225,,adl
0.208364,-0.0744,-0.0108,-0.0606,-0.0002,0.0124,0.0,29.85,-0.9,-27.225,,adl
0.210755,-0.0744,-0.0108,-0.0606,-0.0002,0.0124,0.0,29.4,-0.375,-27.525,,adl
0.224356,-0.0744,-0.0108,-0.0606,-0.0002,0.0124,0.0,29.4,-0.375,-27.525,,adl
0.227325,-0.0208,0.0415,-0.0681,-0.0002,0.0124,0.0,29.4,-0.375,-27.525,,adl
0.245019,-0.0208,0.0415,-0.0681,-0.0002,0.0124,0.0,29.4,-0.375,-27.525,,adl
