time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.038206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.069968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.071532,0.0,0.0,0.0,0.0,0.0,0.0,-35.175,-22.725,-8.925,,adl
0.085939,0.0,0.0,0.0,0.0,0.0,0.0,-35.175,-22.725,-8.925,,adl
0.087091,0.0165,0.0367,0.1364,0.0,0.0,0.0,-35.175,-22.725,-8.925,,adl
0.108255,0.0165,0.0367,0.1364,0.0,0.0,0.0,-35.175,-22.725,-8.925,,adl
0.109272,-0.0095,0.0387,0.1383,0.0,0.0,0.0,-35.175,-22.725,-8.925,,adl
0.113056,-0.0095,0.0387,0.1383,-0.0075,0.0032,0.0003,-35.175,-22.725,-8.925,,adl
0.126925,-0.0095,0.0387,0.1383,-0.0075,0.0032,0.0003,-35.175,-22.725,-8.925,,adl
0.12828,-0.0507,0.0562,0.0787,-0.0075,0.0032,0.0003,-35.175,-22.725,-8.925,,adl
0.140187,-0.0507,0.0562,0.0787,-0.0075,0.0032,0.0003,-36.9,-22.65,-8.25,,adl
0.146564,-0.0507,0.0562,0.0787,-0.0075,0.0032,0.0003,-36.9,-22.65,-8.25,,adl
0.147644,-0.038,0.0507,0.2013,-0.0075,0.0032,0.0003,-36.9,-22.65,-8.25,,adl
0.167365,-0.038,0.0507,0.2013,-0.0075,0.0032,0.0003,-36.9,-22.65,-8.25,,adl
0.169089,-0.0224,0.0536,0.2891,-0.0075,0.0032,0.0003,-36.9,-22.65,-8.25,,adl
0.18077,-0.0224,0.0536,0.2891,-0.015,0.0111,-0.0055,-36.9,-22.65,-8.25,,adl
0.190598,-0.0224,0.0536,0.2891,-0.015,0.0111,-0.0055,-36.9,-22.65,-8.25,,adl
0.191909,-0.0058,0.0347,0.2274,-0.015,0.0111,-0.0055,-36.9,-22.65,-8.25,,adl
0.205877,-0.0058,0.0347,0.2274,-0.015,0.0111,-0.0055,-36.9,-22.65,-8.25,,adl
0.207127,-0.0077,0.0331,0.1333,-0.015,0.0111,-0.0055,-36.9,-22.65,-8.25,,adl
0.210797,-0.0077,0.0331,0.1333,-0.015,0.0111,-0.0055,-37.275,-21.975,-8.55,,adl
0.224713,-0.0077,0.0331,0.1333,-0.015,0.0111,-0.0055,-37.275,-21.975,-8.55,,adl
0.225901,-0.0094,0.0316,0.1302,-0.015,0.0111,-0.0055,-37.275,-21.975,-8.55,,adl
0.24479,-0.0094,0.0316,0.1302,-0.015,0.0111,-0.0055,-37.275,-21.975,-8.55,,adl
0.246003,-0.0101,0.0577,0.1576,-0.015,0.0111,-0.0055,-37.275,-21.975,-8.55,,adl
0.250438,-0.0101,0.0577,0.1576,-0.013,0.0165,-0.0012,-37.275,-21.975,-8.55,,adl
0.26473,-0.0101,0.0577,0.1576,-0.013,0.0165,-0.0012,-37.275,-21.975,-8.55,,adl
0.266792,-0.0052,0.0566,0.153,-0.013,0.0165,-0.0012,-37.275,-21.975,-8.55,,adl
0.281127,-0.0052,0.0566,0.153,-0.013,0.0165,-0.0012,-37.275,-21.975,-8.55,,adl
0.282307,-0.0119,0.0843,0.1819,-0.013,0.0165,-0.0012,-37.275,-21.975,-8.55,,adl
0.284309,-0.0119,0.0843,0.1819,-0.013,0.0165,-0.0012,-36.6,-22.05,-7.725,,adl
0.302494,-0.0119,0.0843,0.1819,-0.013,0.0165,-0.0012,-36.6,-22.05,-7.725,,adl
0.303753,-0.0534,0.1867,0.1633,-0.013,0.0165,-0.0012,-36.6,-22.05,-7.725,,adl
0.317038,-0.0534,0.1867,0.1633,-0.0147,0.002,0.018,-36.6,-22.05,-7.725,,adl
0.322139,-0.0534,0.1867,0.1633,-0.0147,0.002,0.018,-36.6,-22.05,-7.725,,adl
0.323452,0.0176,0.134,0.112,-0.0147,0.002,0.018,-36.6,-22.05,-7.725,,adl
0.346721,0.0176,0.134,0.112,-0.0147,0.002,0.018,-36.6,-22.05,-7.725,,adl
0.347642,0.0605,0.0015,0.1908,-0.0147,0.002,0.018,-36.6,-22.05,-7.725,,adl
0.349731,0.0605,0.0015,0.1908,-0.0147,0.002,0.018,-36.75,-22.35,-8.025,,adl
0.367364,0.0605,0.0015,0.1908,-0.0147,0.002,0.018,-36.75,-22.35,-8.025,,adl
0.368548,0.0692,-0.0934,0.2536,-0.0147,0.002,0.018,-36.75,-22.35,-8.025,,adl
0.386368,0.0692,-0.0934,0.2536,-0.0147,0.002,0.018,-36.75,-22.35,-8.025,,adl
0.388279,0.0537,-0.0946,0.165,-0.0147,0.002,0.018,-36.75,-22.35,-8.025,,adl
0.391788,0.0537,-0.0946,0.165,-0.0006,0.005,-0.0021,-36.75,-22.35,-8.025,,adl
0.40594,0.0537,-0.0946,0.165,-0.0006,0.005,-0.0021,-36.75,-22.35,-8.025,,adl
0.407153,-0.1098,0.0123,0.0841,-0.0006,0.005,-0.0021,-36.75,-22.35,-8.025,,adl
0.420494,-0.1098,0.0123,0.0841,-0.0006,0.005,-0.0021,-36.75,-22.35,-8.025,,adl
0.421838,-0.1217,0.1058,0.1962,-0.0006,0.005,-0.0021,-36.75,-22.35,-8.025,,adl
0.42295,-0.1217,0.1058,0.1962,-0.0006,0.005,-0.0021,-38.175,-22.35,-8.025,,adl
0.445318,-0.1217,0.1058,0.1962,-0.0006,0.005,-0.0021,-38.175,-22.35,-8.025,,adl
0.446785,-0.0082,0.133,0.2219,-0.0006,0.005,-0.0021,-38.175,-22.35,-8.025,,adl
0.460121,-0.0082,0.133,0.2219,-0.0063,-0.0002,-0.014,-38.175,-22.35,-8.025,,adl
0.464214,-0.0082,0.133,0.2219,-0.0063,-0.0002,-0.014,-38.175,-22.35,-8.025,,adl
0.465213,0.0324,0.0923,0.1652,-0.0063,-0.0002,-0.014,-38.175,-22.35,-8.025,,adl
0.48387,0.0324,0.0923,0.1652,-0.0063,-0.0002,-0.014,-38.175,-22.35,-8.025,,adl
0.485057,-0.0001,0.0959,0.1431,-0.0063,-0.0002,-0.014,-38.175,-22.35,-8.025,,adl
0.490854,-0.0001,0.0959,0.1431,-0.0063,-0.0002,-0.014,-37.125,-22.35,-8.175,,adl
0.503191,-0.0001,0.0959,0.1431,-0.0063,-0.0002,-0.014,-37.125,-22.35,-8.175,,adl
0.50449,-0.0231,0.0774,0.1522,-0.0063,-0.0002,-0.014,-37.125,-22.35,-8.175,,adl
0.523855,-0.0231,0.0774,0.1522,-0.0063,-0.0002,-0.014,-37.125,-22.35,-8.175,,adl
0.525092,-0.0166,0.0531,0.1949,-0.0063,-0.0002,-0.014,-37.125,-22.35,-8.175,,adl
0.528605,-0.0166,0.0531,0.1949,0.0024,0.005,-0.0047,-37.125,-22.35,-8.175,,adl
0.543371,-0.0166,0.0531,0.1949,0.0024,0.005,-0.0047,-37.125,-22.35,-8.175,,adl
0.544618,-0.0195,0.0209,0.1797,0.0024,0.005,-0.0047,-37.125,-22.35,-8.175,,adl
0.560632,-0.0195,0.0209,0.1797,0.0024,0.005,-0.0047,-37.125,-22.35,-8.175,,adl
0.561884,-0.0365,0.0101,0.1287,0.0024,0.005,-0.0047,-37.125,-22.35,-8.175,,adl
0.563057,-0.0365,0.0101,0.1287,0.0024,0.005,-0.0047,-37.05,-22.65,-8.475,,adl
0.581766,-0.0365,0.0101,0.1287,0.0024,0.005,-0.0047,-37.05,-22.65,-8.475,,adl
0.583132,-0.0259,0.0222,0.1995,0.0024,0.005,-0.0047,-37.05,-22.65,-8.475,,adl
0.595888,-0.0259,0.0222,0.1995,0.0231,-0.0108,0.0055,-37.05,-22.65,-8.475,,adl
0.604036,-0.0259,0.0222,0.1995,0.0231,-0.0108,0.0055,-37.05,-22.65,-8.475,,adl
0.60519,-0.0426,0.0405,0.1735,0.0231,-0.0108,0.0055,-37.05,-22.65,-8.475,,adl
0.626174,-0.0426,0.0405,0.1735,0.0231,-0.0108,0.0055,-37.05,-22.65,-8.475,,adl
0.627499,-0.0076,0.0143,0.1605,0.0231,-0.0108,0.0055,-37.05,-22.65,-8.475,,adl
0.629563,-0.0076,0.0143,0.1605,0.0231,-0.0108,0.0055,-37.725,-21.975,-8.25,,adl
0.644748,-0.0076,0.0143,0.1605,0.0231,-0.0108,0.0055,-37.725,-21.975,-8.25,,adl
0.646004,-0.016,0.0568,0.197,0.0231,-0.0108,0.0055,-37.725,-21.975,-8.25,,adl
0.665187,-0.016,0.0568,0.197,0.0231,-0.0108,0.0055,-37.725,-21.975,-8.25,,adl
0.667492,-0.0078,0.0536,0.1127,0.0231,-0.0108,0.0055,-37.725,-21.975,-8.25,,adl
