time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.048726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.056954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.086051,0.0,0.0,0.0,0.0573,0.0285,0.0113,0.0,0.0,0.0,,adl
0.099127,0.0,0.0,0.0,0.0573,0.0285,0.0113,-30.866,-28.914,-5.4046,,adl
0.110842,0.0,0.0,0.0,0.0573,0.0285,0.0113,-30.866,-28.914,-5.4046,,adl
0.111426,0.0,0.0,0.0,0.0573,0.0285,0.0113,-30.866,-28.914,-5.4046,,adl
0.111897,0.0,0.0,0.0,0.0573,0.0285,0.0113,-30.866,-28.914,-5.4046,,adl
0.148781,0.0,0.0,0.0,0.0573,0.0285,0.0113,-31.1466,-28.7554,-5.8804,,adl
0.156791,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.7554,-5.8804,,adl
0.165639,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.7554,-5.8804,,adl
0.177156,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.7554,-5.8804,,adl
0.177976,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.7554,-5.8804,,adl
0.178581,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.7554,-5.8804,,adl
0.197638,0.0,0.0,0.0,0.0132,0.0134,-0.0053,-31.1466,-28.67,-6.0024,,adl
0.225295,0.0,0.0,0.0,0.0148,0.0017,-0.0004,-31.1466,-28.67,-6.0024,,adl
0.236433,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.1466,-28.67,-6.0024,,adl
0.242813,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.1466,-28.67,-6.0024,,adl
0.243604,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.1466,-28.67,-6.0024,,adl
0.244424,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.1466,-28.67,-6.0024,,adl
0.247465,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.2564,-28.6578,-6.1244,,adl
0.296022,0.028,0.0262,-0.0657,0.0148,0.0017,-0.0004,-31.2564,-28.7066,-6.1244,,adl
0.297514,0.028,0.0262,-0.0657,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.305267,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.308816,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.3093,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.309737,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.310143,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.2564,-28.7066,-6.1244,,adl
0.348947,0.0116,0.0191,0.0204,0.0097,0.0028,0.0008,-31.232,-28.67,-6.1976,,adl
0.365232,0.0116,0.0191,0.0204,0.0364,0.0044,-0.0036,-31.232,-28.67,-6.1976,,adl
0.375895,0.0019,-0.0155,-0.0093,0.0364,0.0044,-0.0036,-31.232,-28.67,-6.1976,,adl
0.376869,0.0019,-0.0155,-0.0093,0.0364,0.0044,-0.0036,-31.232,-28.67,-6.1976,,adl
0.377508,0.0019,-0.0155,-0.0093,0.0364,0.0044,-0.0036,-31.232,-28.67,-6.1976,,adl
0.378123,0.0019,-0.0155,-0.0093,0.0364,0.0044,-0.0036,-31.232,-28.67,-6.1976,,adl
0.397199,0.0019,-0.0155,-0.0093,0.0364,0.0044,-0.0036,-31.3174,-28.6456,-6.1488,,adl
0.435253,0.0019,-0.0155,-0.0093,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.443892,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.444592,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.445023,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.445423,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.445814,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3174,-28.6456,-6.1488,,adl
0.446235,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.2808,-28.6944,-6.1732,,adl
0.498003,0.0243,0.0097,-0.0237,0.0264,0.0077,0.0025,-31.3418,-28.5968,-6.4172,,adl
0.504508,0.0243,0.0097,-0.0237,0.0224,0.0001,-0.0035,-31.3418,-28.5968,-6.4172,,adl
0.508769,0.0243,0.0097,-0.0237,0.0224,0.0001,-0.0035,-31.3418,-28.5968,-6.4172,,adl
0.509493,0.0243,0.0097,-0.0237,0.0224,0.0001,-0.0035,-31.3418,-28.5968,-6.4172,,adl
0.510105,0.0243,0.0097,-0.0237,0.0224,0.0001,-0.0035,-31.3418,-28.5968,-6.4172,,adl
0.516168,0.0035,-0.002,0.0091,0.0224,0.0001,-0.0035,-31.3418,-28.5968,-6.4172,,adl
0.548281,0.0035,-0.002,0.0091,0.0224,0.0001,-0.0035,-31.3296,-28.6334,-6.4416,,adl
0.574651,0.0035,-0.002,0.0091,0.0238,0.004,0.0011,-31.3296,-28.6334,-6.4416,,adl
0.575376,0.0035,-0.002,0.0091,0.0238,0.004,0.0011,-31.3296,-28.6334,-6.4416,,adl
0.576123,0.0035,-0.002,0.0091,0.0238,0.004,0.0011,-31.3296,-28.6334,-6.4416,,adl
0.576535,0.0035,-0.002,0.0091,0.0238,0.004,0.0011,-31.3296,-28.6334,-6.4416,,adl
0.584394,-0.0048,0.0218,-0.0139,0.0238,0.004,0.0011,-31.3296,-28.6334,-6.4416,,adl
0.59731,-0.0048,0.0218,-0.0139,0.0238,0.004,0.0011,-31.3662,-28.67,-6.4172,,adl
0.643572,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3662,-28.67,-6.4172,,adl
0.645022,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3662,-28.67,-6.4172,,adl
0.645687,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3662,-28.67,-6.4172,,adl
0.646336,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3662,-28.67,-6.4172,,adl
0.646917,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3662,-28.67,-6.4172,,adl
0.650495,-0.0048,0.0218,-0.0139,0.0228,-0.0009,0.0,-31.3418,-28.7066,-6.3684,,adl
0.653977,0.0058,-0.0127,0.0056,0.0228,-0.0009,0.0,-31.3418,-28.7066,-6.3684,,adl
0.697847,0.0058,-0.0127,0.0056,0.0228,-0.0009,0.0,-31.3418,-28.6944,-6.3562,,adl
0.711513,0.0058,-0.0127,0.0056,0.0228,-0.0009,0.0,-31.3418,-28.6944,-6.3562,,adl
0.712624,0.0058,-0.0127,0.0056,0.0228,-0.0009,0.0,-31.3418,-28.6944,-6.3562,,adl
0.713246,0.0058,-0.0127,0.0056,0.0228,-0.0009,0.0,-31.3418,-28.6944,-6.3562,,adl
0.713862,0.0058,-0.0127,0.0056,0.0266,0.0068,0.0017,-31.3418,-28.6944,-6.3562,,adl
0.72526,-0.0085,0.0008,0.0002,0.0266,0.0068,0.0017,-31.3418,-28.6944,-6.3562,,adl
0.748098,-0.0085,0.0008,0.0002,0.0266,0.0068,0.0017,-31.3906,-28.7798,-6.2708,,adl
0.777064,-0.0085,0.0008,0.0002,0.0266,0.0068,0.0017,-31.3906,-28.7798,-6.2708,,adl
0.777728,-0.0085,0.0008,0.0002,0.0266,0.0068,0.0017,-31.3906,-28.7798,-6.2708,,adl
0.778154,-0.0085,0.0008,0.0002,0.0266,0.0068,0.0017,-31.3906,-28.7798,-6.2708,,adl
0.783188,-0.0085,0.0008,0.0002,0.022,-0.01,-0.0051,-31.3906,-28.7798,-6.2708,,adl
0.794063,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.3906,-28.7798,-6.2708,,adl
0.797857,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.354,-28.8286,-6.2586,,adl
0.843952,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.354,-28.8286,-6.2586,,adl
0.84525,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.354,-28.8286,-6.2586,,adl
0.846034,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.354,-28.8286,-6.2586,,adl
0.846808,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.354,-28.8286,-6.2586,,adl
0.847583,-0.0078,-0.0077,0.0097,0.022,-0.01,-0.0051,-31.415,-28.7798,-6.2342,,adl
0.853364,-0.0078,-0.0077,0.0097,0.0218,0.0048,0.0011,-31.415,-28.7798,-6.2342,,adl
0.86324,0.0513,0.0354,-0.0497,0.0218,0.0048,0.0011,-31.415,-28.7798,-6.2342,,adl
0.897962,0.0513,0.0354,-0.0497,0.0218,0.0048,0.0011,-31.4028,-28.7798,-6.1,,adl
0.910249,0.0513,0.0354,-0.0497,0.0218,0.0048,0.0011,-31.4028,-28.7798,-6.1,,adl
0.91079,0.0513,0.0354,-0.0497,0.0218,0.0048,0.0011,-31.4028,-28.7798,-6.1,,adl
0.911194,0.0513,0.0354,-0.0497,0.0218,0.0048,0.0011,-31.4028,-28.7798,-6.1,,adl
0.924458,0.0513,0.0354,-0.0497,0.0196,0.0161,-0.0021,-31.4028,-28.7798,-6.1,,adl
0.932904,0.0106,-0.0003,0.0213,0.0196,0.0161,-0.0021,-31.4028,-28.7798,-6.1,,adl
0.947713,0.0106,-0.0003,0.0213,0.0196,0.0161,-0.0021,-31.4272,-28.7432,-6.0146,,adl
