time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Unnamed: 10,label
0.048712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.056434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adl
0.085069,0.0,0.0,0.0,0.0398,-0.1682,0.0245,0.0,0.0,0.0,,adl
0.086969,0.0,0.0,0.0,0.0398,-0.1682,0.0245,-28.9262,-31.4028,-9.6014,,adl
0.108205,0.0,0.0,0.0,0.0398,-0.1682,0.0245,-28.9262,-31.4028,-9.6014,,adl
0.109111,0.0,0.0,0.0,0.0398,-0.1682,0.0245,-28.9262,-31.4028,-9.6014,,adl
0.10977,0.0,0.0,0.0,0.0398,-0.1682,0.0245,-28.9262,-31.4028,-9.6014,,adl
0.145071,0.0,0.0,0.0,0.0398,-0.1682,0.0245,-28.914,-31.4394,-9.516,,adl
0.155784,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.914,-31.4394,-9.516,,adl
0.164511,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.914,-31.4394,-9.516,,adl
0.177501,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.914,-31.4394,-9.516,,adl
0.178708,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.914,-31.4394,-9.516,,adl
0.179541,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.914,-31.4394,-9.516,,adl
0.203106,0.0,0.0,0.0,0.0218,-0.0619,-0.0015,-28.9506,-31.4272,-9.455,,adl
0.222686,0.0,0.0,0.0,0.0352,-0.0148,-0.0072,-28.9506,-31.4272,-9.455,,adl
0.235208,0.0745,0.0297,-0.1109,0.0352,-0.0148,-0.0072,-28.9506,-31.4272,-9.455,,adl
0.240204,0.0745,0.0297,-0.1109,0.0352,-0.0148,-0.0072,-28.9506,-31.4272,-9.455,,adl
0.241113,0.0745,0.0297,-0.1109,0.0352,-0.0148,-0.0072,-28.9506,-31.4272,-9.455,,adl
0.241846,0.0745,0.0297,-0.1109,0.0352,-0.0148,-0.0072,-28.9506,-31.4272,-9.455,,adl
0.262742,0.0745,0.0297,-0.1109,0.0352,-0.0148,-0.0072,-28.8896,-31.4882,-9.2964,,adl
0.292768,0.0745,0.0297,-0.1109,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.303636,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.307359,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.308218,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.308863,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.309463,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8896,-31.4882,-9.2964,,adl
0.325045,0.0339,-0.0063,0.041,0.0226,-0.0103,0.0016,-28.8774,-31.6224,-9.0402,,adl
0.363985,0.0339,-0.0063,0.041,0.0497,-0.0105,0.0071,-28.8774,-31.6224,-9.0402,,adl
0.37531,0.0944,0.0674,0.003,0.0497,-0.0105,0.0071,-28.8774,-31.6224,-9.0402,,adl
0.376283,0.0944,0.0674,0.003,0.0497,-0.0105,0.0071,-28.8774,-31.6224,-9.0402,,adl
0.376927,0.0944,0.0674,0.003,0.0497,-0.0105,0.0071,-28.8774,-31.6224,-9.0402,,adl
0.377543,0.0944,0.0674,0.003,0.0497,-0.0105,0.0071,-28.8774,-31.6224,-9.0402,,adl
0.383528,0.0944,0.0674,0.003,0.0497,-0.0105,0.0071,-28.8774,-31.6468,-8.9548,,adl
0.435075,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8774,-31.6468,-8.9548,,adl
0.441545,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.442673,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.44334,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.443928,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.444533,0.0944,0.0674,0.003,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.445097,0.0469,-0.0704,0.0084,0.0397,-0.0028,0.0084,-28.8652,-31.6224,-8.9792,,adl
0.503523,0.0469,-0.0704,0.0084,0.0397,-0.0028,0.0084,-28.8774,-31.6224,-8.9304,,adl
0.504868,0.0469,-0.0704,0.0084,0.0196,-0.0158,0.0059,-28.8774,-31.6224,-8.9304,,adl
0.507376,0.0469,-0.0704,0.0084,0.0196,-0.0158,0.0059,-28.8774,-31.6224,-8.9304,,adl
0.508104,0.0469,-0.0704,0.0084,0.0196,-0.0158,0.0059,-28.8774,-31.6224,-8.9304,,adl
0.508736,0.0469,-0.0704,0.0084,0.0196,-0.0158,0.0059,-28.8774,-31.6224,-8.9304,,adl
0.512673,0.0022,0.0599,0.0162,0.0196,-0.0158,0.0059,-28.8774,-31.6224,-8.9304,,adl
0.563032,0.0022,0.0599,0.0162,0.0196,-0.0158,0.0059,-28.8896,-31.659,-8.845,,adl
0.572503,0.0022,0.0599,0.0162,-0.0213,-0.0044,0.0028,-28.8896,-31.659,-8.845,,adl
0.573715,0.0022,0.0599,0.0162,-0.0213,-0.0044,0.0028,-28.8896,-31.659,-8.845,,adl
0.574625,0.0022,0.0599,0.0162,-0.0213,-0.0044,0.0028,-28.8896,-31.659,-8.845,,adl
0.575657,0.0022,0.0599,0.0162,-0.0213,-0.0044,0.0028,-28.8896,-31.659,-8.845,,adl
0.581472,-0.0129,0.0049,0.0213,-0.0213,-0.0044,0.0028,-28.8896,-31.659,-8.845,,adl
0.624283,-0.0129,0.0049,0.0213,-0.0213,-0.0044,0.0028,-28.9018,-31.6834,-8.7962,,adl
0.643513,-0.0129,0.0049,0.0213,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.644743,-0.0129,0.0049,0.0213,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.645544,-0.0129,0.0049,0.0213,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.646273,-0.0129,0.0049,0.0213,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.647159,-0.0129,0.0049,0.0213,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.652609,0.0444,0.0249,0.0262,-0.0185,0.0039,-0.0011,-28.9018,-31.6834,-8.7962,,adl
0.682699,0.0444,0.0249,0.0262,-0.0185,0.0039,-0.0011,-28.914,-31.6956,-8.7474,,adl
0.708898,0.0444,0.0249,0.0262,-0.0185,0.0039,-0.0011,-28.914,-31.6956,-8.7474,,adl
0.710107,0.0444,0.0249,0.0262,-0.0185,0.0039,-0.0011,-28.914,-31.6956,-8.7474,,adl
0.711032,0.0444,0.0249,0.0262,-0.0185,0.0039,-0.0011,-28.914,-31.6956,-8.7474,,adl
0.711915,0.0444,0.0249,0.0262,-0.0063,-0.0021,0.0008,-28.914,-31.6956,-8.7474,,adl
0.722701,0.0246,0.039,0.0086,-0.0063,-0.0021,0.0008,-28.914,-31.6956,-8.7474,,adl
0.743428,0.0246,0.039,0.0086,-0.0063,-0.0021,0.0008,-28.9628,-31.6956,-8.7596,,adl
0.775556,0.0246,0.039,0.0086,-0.0063,-0.0021,0.0008,-28.9628,-31.6956,-8.7596,,adl
0.776812,0.0246,0.039,0.0086,-0.0063,-0.0021,0.0008,-28.9628,-31.6956,-8.7596,,adl
0.777581,0.0246,0.039,0.0086,-0.0063,-0.0021,0.0008,-28.9628,-31.6956,-8.7596,,adl
0.781551,0.0246,0.039,0.0086,-0.0011,-0.002,-0.0003,-28.9628,-31.6956,-8.7596,,adl
0.793869,-0.0053,-0.0175,-0.0064,-0.0011,-0.002,-0.0003,-28.9628,-31.6956,-8.7596,,adl
0.800726,-0.0053,-0.0175,-0.0064,-0.0011,-0.002,-0.0003,-28.975,-31.6102,-8.8816,,adl
